YEAR,Assigned_CBSA,Assigned_CBSATitle,age_recode,RE,sample_n,UNEMP,var_n,se_n,cv_n,se2_n,moe_n,re_label,sample_d,denom,var_d,se_d,cv_d,se2_d,moe_d,UR,MOE_UR,MOE_ER
2006,27140,"Jackson, MS",25-54,2,43,5204,698654.35,835.85545999,0.1606178824,698654.35,1374.9822317,Black,566,73940,3784465.5,1945.3702732,0.02631012,3784465.5,3200.1340995,0.0703813903,0.0188437529,
2006,27140,"Jackson, MS",25-54,3,,,,,,,,Latino,19,2051,255113.8,505.08791314,0.246264219,255113.8,830.86961712,,,
2006,27140,"Jackson, MS",25-54,4,,,,,,,,Asian,15,1610,233728.65,483.45491,0.3002825528,233728.65,795.28332694,,,
2006,27140,"Jackson, MS",25-54,5,,,,,,,,Other,9,729,50417.55,224.53852676,0.308008953,50417.55,369.36587652,,,
2006,27260,"Jacksonville, FL",16-19,1,48,4569,538724.35,733.97843974,0.1606431254,538724.35,1207.3945334,White,235,24077,2209898.25,1486.5726521,0.0617424369,2209898.25,2445.4120127,0.1897661669,0.0537235943,
2006,27260,"Jacksonville, FL",16-19,2,17,2218,312941.8,559.41201274,0.2522146135,312941.8,920.23276096,Black,65,8308,885113.8,940.80486818,0.1132408363,885113.8,1547.6240082,0.2669715936,0.1214168817,
2006,27260,"Jacksonville, FL",16-19,3,,,,,,,,Latino,18,1751,176481.8,420.09736967,0.2399185435,176481.8,691.0601731,,,
2006,27260,"Jacksonville, FL",16-19,4,,,,,,,,Asian,8,951,150331.15,387.72561174,0.4077030618,150331.15,637.80863131,,,
2006,27260,"Jacksonville, FL",16-19,5,,,,,,,,Other,11,937,122476.35,349.96621265,0.3734964916,122476.35,575.69441982,,,
2006,27260,"Jacksonville, FL",20-24,1,25,2404,298368.2,546.23090356,0.227217514,298368.2,898.54983635,White,346,38455,3014197.95,1736.1445648,0.0451474337,3014197.95,2855.9578092,0.0625146275,0.0238230589,
2006,27260,"Jacksonville, FL",20-24,2,14,1966,263500.25,513.32275422,0.2611000784,263500.25,844.41593069,Black,99,15498,1560912.6,1249.3648786,0.0806145876,1560912.6,2055.2052254,0.1268550781,0.0570233257,
2006,27260,"Jacksonville, FL",20-24,3,,,,,,,,Latino,45,5344,355231.1,596.01266765,0.1115293166,355231.1,980.44083829,,,
2006,27260,"Jacksonville, FL",20-24,4,,,,,,,,Asian,14,1365,130172.1,360.79370837,0.2643177351,130172.1,593.50565027,,,
2006,27260,"Jacksonville, FL",20-24,5,,,,,,,,Other,13,1055,98535.15,313.90309014,0.2975384741,98535.15,516.37058328,,,
2006,27260,"Jacksonville, FL",25-54,1,117,11581,1450113.85,1204.2067306,0.1039812391,1450113.85,1980.9200718,White,3069,299745,11531156.65,3395.7556817,0.0113288151,11531156.65,5586.0180964,0.0386361741,0.0066477919,
2006,27260,"Jacksonville, FL",25-54,2,44,5333,1025378.85,1012.60992,0.1898762273,1025378.85,1665.7433183,Black,702,90760,7503733.05,2739.2942613,0.0301817349,7503733.05,4506.1390598,0.0587593654,0.0185836922,
2006,27260,"Jacksonville, FL",25-54,3,10,886,119012.1,344.98130384,0.3893694174,119012.1,567.49424482,Latino,235,24222,1498113.4,1223.9744278,0.050531518,1498113.4,2013.4379338,0.0365783172,0.0236253505,
2006,27260,"Jacksonville, FL",25-54,4,10,741,54516.7,233.48811533,0.3150986712,54516.7,384.08794972,Asian,167,14128,914496.1,956.29289446,0.0676877757,914496.1,1573.1018114,0.0524490374,0.0278064788,
2006,27260,"Jacksonville, FL",25-54,5,5,766,159348.5,399.1847943,0.5211289743,159348.5,656.65898662,Other,56,5926,941133.25,970.12022451,0.1637057416,941133.25,1595.8477693,0.1292608842,0.1161486656,
2006,28140,"Kansas City, MO-KS",16-19,1,58,7327,1047147.2,1023.3021059,0.1396618133,1047147.2,1683.3319643,White,346,38638,5083859.9,2254.7416482,0.0583555476,5083859.9,3709.0500112,0.1896319685,0.047216904,
2006,28140,"Kansas City, MO-KS",16-19,2,16,2411,434279,658.99848255,0.2733299388,434279,1084.0525038,Black,46,6627,1002192.1,1001.09545,0.1510631432,1002192.1,1646.8020152,0.3638146974,0.1869019186,
2006,28140,"Kansas City, MO-KS",16-19,3,7,704,76120.35,275.89916636,0.3919022249,76120.35,453.85412867,Latino,37,4132,740981.75,860.80296816,0.2083259846,740981.75,1416.0208826,0.1703775411,0.1243933342,
2006,28140,"Kansas City, MO-KS",16-19,5,,,,,,,,Other,14,1586,242274.85,492.21423181,0.3103494526,242274.85,809.69241133,,,
2006,28140,"Kansas City, MO-KS",20-24,1,42,4495,539992,734.8414795,0.1634797507,539992,1208.8142338,White,562,71058,9174415.1,3028.9296955,0.0426261603,9174415.1,4982.589349,0.0632581835,0.0175804313,
2006,28140,"Kansas City, MO-KS",20-24,2,16,2824,498675.8,706.16980961,0.2500601309,498675.8,1161.6493368,Black,79,14570,2823266.65,1680.2579118,0.1153231237,2823266.65,2764.0242648,0.1938229238,0.0877991105,
2006,28140,"Kansas City, MO-KS",20-24,3,5,586,92734.55,304.52348021,0.519664642,92734.55,500.94112495,Latino,62,8852,1676688.35,1294.8700128,0.1462799382,1676688.35,2130.061171,0.0661997289,0.0587900077,
2006,28140,"Kansas City, MO-KS",20-24,4,,,,,,,,Asian,9,1413,260800.55,510.68635188,0.3614199235,260800.55,840.07904885,,,
2006,28140,"Kansas City, MO-KS",20-24,5,7,499,45990.2,214.45325831,0.4297660487,45990.2,352.77560992,Other,17,1469,404433.75,635.95105944,0.4329142678,404433.75,1046.1394928,0.3396868618,0.3408650196,
2006,28140,"Kansas City, MO-KS",25-54,1,168,17275,1941271.8,1393.2953025,0.0806538525,1941271.8,2291.9707726,White,4641,517670,31727279.65,5632.6973689,0.010880865,31727279.65,9265.7871719,0.0333706802,0.0044675834,
2006,28140,"Kansas City, MO-KS",25-54,2,64,9910,1444943.25,1202.0579229,0.1212974695,1444943.25,1977.3852832,Black,528,76823,7667746.6,2769.0696271,0.0360447994,7667746.6,4555.1195367,0.1289978262,0.0268519112,
2006,28140,"Kansas City, MO-KS",25-54,3,19,2794,1590798.2,1261.2684885,0.4514203609,1590798.2,2074.7866635,Latino,321,50083,7194283.3,2682.2161173,0.0535554203,7194283.3,4412.245513,0.0557873929,0.0417174855,
2006,28140,"Kansas City, MO-KS",25-54,4,,,,,,,,Asian,116,16404,3054540.7,1747.7244348,0.1065425771,3054540.7,2875.0066952,,,
2006,28140,"Kansas City, MO-KS",25-54,5,5,286,24160.5,155.4364822,0.5434842035,24160.5,255.69301323,Other,94,9916,1919544.6,1385.476308,0.1397212896,1919544.6,2279.1085266,0.0288422751,0.0266243958,
2006,28940,"Knoxville, TN",16-19,1,37,3774,561599.05,749.39912597,0.1985689258,561599.05,1232.7615622,White,184,16689,2149982.45,1466.2818453,0.0878591794,2149982.45,2412.0336356,0.2261369765,0.080774272,
2006,28940,"Knoxville, TN",16-19,2,,,,,,,,Black,14,1223,106752.8,326.73046996,0.2671549223,106752.8,537.47162308,,,
2006,28940,"Knoxville, TN",16-19,3,,,,,,,,Latino,7,517,79917.65,282.69709938,0.5468029002,79917.65,465.03672849,,,
2006,28940,"Knoxville, TN",16-19,5,,,,,,,,Other,5,486,50417.65,224.53874944,0.4620138877,50417.65,369.36624283,,,
2006,28940,"Knoxville, TN",20-24,1,39,4813,1009227.2,1004.6030062,0.2087269907,1009227.2,1652.5719451,White,352,39875,3553741,1885.1368651,0.0472761596,3553741,3101.050143,0.1207021944,0.0424935731,
2006,28940,"Knoxville, TN",20-24,2,,,,,,,,Black,34,3363,435561.75,659.97102209,0.1962447285,435561.75,1085.6523313,,,
2006,28940,"Knoxville, TN",20-24,3,,,,,,,,Latino,8,653,60085.25,245.12292834,0.3753796759,60085.25,403.22721713,,,
2006,28940,"Knoxville, TN",20-24,5,,,,,,,,Other,8,814,98072.6,313.16545148,0.3847241419,98072.6,515.15716768,,,
2006,28940,"Knoxville, TN",25-54,1,112,11872,1643867.95,1282.1341388,0.107996474,1643867.95,2109.1106584,White,2644,273565,15195119.35,3898.0917575,0.0142492342,15195119.35,6412.3609411,0.0433973644,0.0077765423,
2006,28940,"Knoxville, TN",25-54,2,19,2505,414622.45,643.91183403,0.2570506323,414622.45,1059.234967,Black,106,14111,1672797.7,1293.366808,0.0916566372,1672797.7,2127.5883991,0.1775210828,0.0796936862,
2006,28940,"Knoxville, TN",25-54,3,,,,,,,,Latino,37,4821,952155.9,975.7847611,0.2024029789,952155.9,1605.165932,,,
2006,28940,"Knoxville, TN",25-54,4,,,,,,,,Asian,29,3518,544808.6,738.11150919,0.2098099799,544808.6,1214.1934326,,,
2006,28940,"Knoxville, TN",25-54,5,,,,,,,,Other,33,3683,306389.1,553.52425421,0.1502916791,306389.1,910.54739818,,,
2006,29460,"Lakeland-Winter Haven, FL",16-19,1,16,1015,62025.75,249.04969384,0.2453691565,62025.75,409.68674636,White,110,7756,586780.95,766.01628573,0.0987643483,586780.95,1260.09679,0.130866426,0.0569403781,
2006,29460,"Lakeland-Winter Haven, FL",16-19,2,5,497,43355.35,208.21947555,0.4189526671,43355.35,342.52103729,Black,17,1520,181410.45,425.92305643,0.2802125371,181410.45,700.64342783,0.3269736842,0.2711003634,
2006,29460,"Lakeland-Winter Haven, FL",16-19,3,,,,,,,,Latino,29,1936,132076.25,363.42296295,0.1877184726,132076.25,597.83077405,,,
2006,29460,"Lakeland-Winter Haven, FL",20-24,1,17,2078,388828.95,623.56150458,0.3000777212,388828.95,1025.758675,White,153,16904,1023199.8,1011.5333905,0.0598398835,1023199.8,1663.9724273,0.1229294841,0.0618761894,
2006,29460,"Lakeland-Winter Haven, FL",20-24,2,5,865,222449.35,471.64536465,0.5452547568,222449.35,775.85662486,Black,34,5757,289868.7,538.39455792,0.0935199857,289868.7,885.65904778,0.1502518673,0.136735435,
2006,29460,"Lakeland-Winter Haven, FL",20-24,3,5,367,42479.7,206.10604067,0.5615968411,42479.7,339.0444369,Latino,53,4303,369219.75,607.634553,0.1412118413,369219.75,999.55883969,0.085289333,0.0812452516,
2006,29460,"Lakeland-Winter Haven, FL",25-54,1,52,4961,685067.95,827.68831694,0.1668390076,685067.95,1361.5472814,White,1370,121526,4176691.45,2043.6955375,0.0168169407,4176691.45,3361.8791592,0.04082254,0.0112605248,
2006,29460,"Lakeland-Winter Haven, FL",25-54,2,18,1888,255696.5,505.66441441,0.267830728,255696.5,831.8179617,Black,233,24309,1516610.35,1231.5073487,0.0506605516,1516610.35,2025.8295887,0.0776667078,0.0348252781,
2006,29460,"Lakeland-Winter Haven, FL",25-54,3,23,2763,709809.05,842.50166172,0.3049227874,709809.05,1385.9152335,Latino,274,27373,1402854.2,1184.4214621,0.0432696987,1402854.2,1948.3733052,0.1009388814,0.0511379664,
2006,29460,"Lakeland-Winter Haven, FL",25-54,4,,,,,,,,Asian,36,3077,203737.5,451.3729057,0.146692527,203737.5,742.50842988,,,
2006,29460,"Lakeland-Winter Haven, FL",25-54,5,,,,,,,,Other,18,2287,388919.4,623.63402729,0.2726865008,388919.4,1025.8779749,,,
2006,29820,"Las Vegas-Henderson-Paradise, NV",16-19,1,37,3271,407434.6,638.30603945,0.1951409476,407434.6,1050.0134349,White,192,17966,1429614.3,1195.6647942,0.0665515303,1429614.3,1966.8685864,0.1820661249,0.0617498609,
2006,29820,"Las Vegas-Henderson-Paradise, NV",16-19,2,6,746,117085.4,342.17743935,0.4586828946,117085.4,562.88188773,Black,28,3441,441714.95,664.61639312,0.1931462927,441714.95,1093.2939667,0.2167974426,0.1774921316,
2006,29820,"Las Vegas-Henderson-Paradise, NV",16-19,3,16,1322,134210.15,366.34703493,0.2771157602,134210.15,602.64087246,Latino,120,12182,1710433.9,1307.8355784,0.1073580347,1710433.9,2151.3895264,0.1085207683,0.0530524651,
2006,29820,"Las Vegas-Henderson-Paradise, NV",16-19,4,,,,,,,,Asian,27,1577,74494.4,272.93662268,0.1730733181,74494.4,448.98074431,,,
2006,29820,"Las Vegas-Henderson-Paradise, NV",16-19,5,,,,,,,,Other,20,1862,353797.65,594.8089189,0.3194462508,353797.65,978.46067159,,,
2006,29820,"Las Vegas-Henderson-Paradise, NV",20-24,1,34,3302,416082.2,645.04433956,0.195349588,416082.2,1061.0979386,White,355,38366,3356504.4,1832.0765268,0.0477526072,3356504.4,3013.7658866,0.0860657874,0.0284715783,
2006,29820,"Las Vegas-Henderson-Paradise, NV",20-24,2,14,1782,200235.9,447.47726199,0.2511095746,200235.9,736.10009598,Black,64,8386,706086.2,840.28935492,0.1002014494,706086.2,1382.2759889,0.2124970188,0.0945075678,
2006,29820,"Las Vegas-Henderson-Paradise, NV",20-24,3,17,1511,151155.65,388.78740978,0.2573047053,151155.65,639.55528908,Latino,277,29059,2430118.6,1558.8837673,0.0536454719,2430118.6,2564.3637972,0.0519976599,0.0224821074,
2006,29820,"Las Vegas-Henderson-Paradise, NV",20-24,4,6,406,37590.35,193.88230966,0.4775426346,37590.35,318.93639939,Asian,70,4823,389908.8,624.42677713,0.1294685418,389908.8,1027.1820484,0.084179971,0.0685154362,
2006,29820,"Las Vegas-Henderson-Paradise, NV",20-24,5,,,,,,,,Other,35,2632,196207.95,442.95366575,0.1682954657,196207.95,728.65878016,,,
2006,29820,"Las Vegas-Henderson-Paradise, NV",25-54,1,156,14535,1793115.5,1339.0726269,0.0921274597,1793115.5,2202.7744712,White,3557,352115,15564571.9,3945.1960534,0.0112042828,15564571.9,6489.8475079,0.0412791276,0.0063019326,
2006,29820,"Las Vegas-Henderson-Paradise, NV",25-54,2,39,4237,430447.8,656.08520788,0.1548466386,430447.8,1079.260167,Black,492,59387,3900881.5,1975.0649356,0.03325753,3900881.5,3248.9818191,0.0713455807,0.0185877762,
2006,29820,"Las Vegas-Henderson-Paradise, NV",25-54,3,66,6930,827544.6,909.69478398,0.1312690886,827544.6,1496.4479196,Latino,1440,175571,12718870.95,3566.3526116,0.0203128798,12718870.95,5866.650046,0.0394712111,0.0086247631,
2006,29820,"Las Vegas-Henderson-Paradise, NV",25-54,4,19,2042,197139.75,444.00422295,0.2174359564,197139.75,730.38694676,Asian,582,56840,4485353.55,2117.8653286,0.0372601219,4485353.55,3483.8884655,0.0359254046,0.0130371773,
2006,29820,"Las Vegas-Henderson-Paradise, NV",25-54,5,7,446,32401.95,180.00541659,0.4035995888,32401.95,296.10891028,Other,161,15334,2070473.1,1438.9138612,0.0938381284,2070473.1,2367.0133017,0.0290856919,0.019825685,
2006,30780,"Little Rock-North Little Rock-Conway, AR",16-19,1,17,1911,400397.65,632.76982387,0.3311197404,400397.65,1040.9063603,White,102,10564,1294278.35,1137.6635487,0.107692498,1294278.35,1871.4565376,0.1808973874,0.1036137759,
2006,30780,"Little Rock-North Little Rock-Conway, AR",16-19,2,12,1970,327706.3,572.45637388,0.2905869918,327706.3,941.69073504,Black,29,4558,811118,900.62089694,0.1975912455,811118,1481.5213755,0.4322071084,0.249839769,
2006,30780,"Little Rock-North Little Rock-Conway, AR",16-19,3,,,,,,,,Latino,8,654,80954.3,284.52469137,0.4350530449,80954.3,468.04311731,,,
2006,30780,"Little Rock-North Little Rock-Conway, AR",20-24,1,12,1841,514382.65,717.20474761,0.3895734642,514382.65,1179.8018098,White,172,22117,2872869.2,1694.9540407,0.0766358024,2872869.2,2788.1993969,0.0832391373,0.0543660044,
2006,30780,"Little Rock-North Little Rock-Conway, AR",20-24,2,9,948,158799.65,398.49673775,0.4203552086,158799.65,655.5271336,Black,52,8101,1251460.2,1118.6868194,0.1380924354,1251460.2,1840.239818,0.1170225898,0.0851738903,
2006,30780,"Little Rock-North Little Rock-Conway, AR",20-24,3,,,,,,,,Latino,12,918,87789.75,296.29335126,0.3227596419,87789.75,487.40256282,,,
2006,30780,"Little Rock-North Little Rock-Conway, AR",25-54,1,49,5372,812200.1,901.22144892,0.1677627418,812200.1,1482.5092835,White,1450,151908,13358506.25,3654.9290349,0.0240601485,13358506.25,6012.3582624,0.0353635095,0.0098591139,
2006,30780,"Little Rock-North Little Rock-Conway, AR",25-54,2,24,3303,890541.75,943.68519645,0.2857054788,890541.75,1552.3621482,Black,302,46360,6425324.95,2534.8224691,0.0546769299,6425324.95,4169.7829617,0.0712467645,0.0340926171,
2006,30780,"Little Rock-North Little Rock-Conway, AR",25-54,3,,,,,,,,Latino,63,6404,886253.95,941.41061711,0.1470035317,886253.95,1548.6204651,,,
2006,30780,"Little Rock-North Little Rock-Conway, AR",25-54,4,,,,,,,,Asian,28,3324,284228.7,533.13103455,0.1603883979,284228.7,877.00055183,,,
2006,30780,"Little Rock-North Little Rock-Conway, AR",25-54,5,,,,,,,,Other,27,3330,599049.6,773.98294555,0.232427311,599049.6,1273.2019454,,,
2006,31080,"Los Angeles-Long Beach-Anaheim, CA",16-19,1,120,12073,1458406,1207.6448153,0.1000285609,1458406,1986.5757212,White,779,78248,8385720.3,2895.8108191,0.0370081129,8385720.3,4763.6087974,0.1542914835,0.0270700802,
2006,31080,"Los Angeles-Long Beach-Anaheim, CA",16-19,2,54,7022,1207920.65,1099.0544345,0.1565158693,1207920.65,1807.9445448,Black,152,20906,2039698.3,1428.1800657,0.0683143627,2039698.3,2349.356208,0.3358844351,0.0943582426,
2006,31080,"Los Angeles-Long Beach-Anaheim, CA",16-19,3,330,34525,5794910.4,2407.2620132,0.069725185,5794910.4,3959.9460116,Latino,1246,144913,19674035.9,4435.5423456,0.0306083122,19674035.9,7296.4671586,0.2382463961,0.0298434452,
2006,31080,"Los Angeles-Long Beach-Anaheim, CA",16-19,4,43,4912,773885.65,879.70770714,0.1790935886,773885.65,1447.1191782,Asian,228,24226,3282288.25,1811.7086548,0.0747836479,3282288.25,2980.2607372,0.2027573681,0.0647326942,
2006,31080,"Los Angeles-Long Beach-Anaheim, CA",16-19,5,14,1457,198304.1,445.31348509,0.3056372581,198304.1,732.54068297,Other,75,7910,1314885.95,1146.6847649,0.1449664684,1314885.95,1886.2964382,0.1841972187,0.1024985687,
2006,31080,"Los Angeles-Long Beach-Anaheim, CA",20-24,1,148,14870,1700040.3,1303.8559353,0.087683654,1700040.3,2144.8430136,White,1672,176777,19203714.35,4382.2042798,0.0247894482,19203714.35,7208.7260403,0.0841172777,0.0126086056,
2006,31080,"Los Angeles-Long Beach-Anaheim, CA",20-24,2,51,7616,1106435.35,1051.8723069,0.1381134857,1106435.35,1730.3299448,Black,274,44437,5324745.9,2307.5410939,0.0519283726,5324745.9,3795.9050995,0.1713887076,0.0416002729,
2006,31080,"Los Angeles-Long Beach-Anaheim, CA",20-24,3,259,27815,4042761.1,2010.6618562,0.0722869623,4042761.1,3307.5387535,Latino,2802,352099,31885975.65,5646.7668316,0.0160374407,31885975.65,9288.9314379,0.0789976683,0.0096221834,
2006,31080,"Los Angeles-Long Beach-Anaheim, CA",20-24,4,87,8150,1705795.8,1306.0611777,0.1602529052,1705795.8,2148.4706374,Asian,716,77154,7233486.2,2689.5141197,0.0348590367,7233486.2,4424.2507269,0.1056328901,0.0284977185,
2006,31080,"Los Angeles-Long Beach-Anaheim, CA",20-24,5,13,1761,359907.1,599.92257834,0.340671538,359907.1,986.87264137,Other,143,17755,3148542,1774.4131424,0.0999387858,3148542,2918.9096193,0.0991833286,0.0579251474,
2006,31080,"Los Angeles-Long Beach-Anaheim, CA",25-54,1,701,70763,9206165.8,3034.1664094,0.0428778657,9206165.8,4991.2037435,White,15566,1542836,108372454.1,10410.209129,0.0067474502,108372454.1,17124.794016,0.0458655359,0.0032748949,
2006,31080,"Los Angeles-Long Beach-Anaheim, CA",25-54,2,224,28275,3561149.1,1887.1007127,0.0667409624,3561149.1,3104.2806724,Black,2251,295951,32773315.3,5724.7982759,0.0193437369,32773315.3,9417.2931639,0.0955394643,0.0109208502,
2006,31080,"Los Angeles-Long Beach-Anaheim, CA",25-54,3,819,98496,9519987.6,3085.4477147,0.0313256144,9519987.6,5075.5614906,Latino,15428,1934157,152431787.4,12346.326879,0.0063833116,152431787.4,20309.707716,0.0509245113,0.0026781006,
2006,31080,"Los Angeles-Long Beach-Anaheim, CA",25-54,4,262,27506,3904133.65,1975.8880662,0.0718348021,3904133.65,3250.3358688,Asian,6288,678532,57559512.65,7586.7985771,0.011181195,57559512.65,12480.283659,0.0405375133,0.0048479273,
2006,31080,"Los Angeles-Long Beach-Anaheim, CA",25-54,5,44,4709,633325.25,795.81734713,0.1689992243,633325.25,1309.119536,Other,713,78000,10619159.5,3258.7051876,0.0417782716,10619159.5,5360.5700337,0.0603717949,0.0172888242,
2006,31140,"Louisville/Jefferson County, KY-IN",16-19,1,46,4348,484743.55,696.23526914,0.1601277068,484743.55,1145.3070177,White,237,19928,2240695.45,1496.8952702,0.0751151782,2240695.45,2462.3927195,0.2181854677,0.0634814909,
2006,31140,"Louisville/Jefferson County, KY-IN",16-19,2,8,1579,217426.6,466.29025295,0.2953073166,217426.6,767.04746611,Black,31,3875,496253.1,704.45234047,0.1817941524,496253.1,1158.8241001,0.407483871,0.2324496224,
2006,31140,"Louisville/Jefferson County, KY-IN",16-19,3,,,,,,,,Latino,17,1870,606447,778.74707062,0.4164422838,606447,1281.0389312,,,
2006,31140,"Louisville/Jefferson County, KY-IN",16-19,5,,,,,,,,Other,6,653,75365.45,274.52768531,0.4204099316,75365.45,451.59804233,,,
2006,31140,"Louisville/Jefferson County, KY-IN",20-24,1,29,3977,494931.75,703.51385914,0.1768956146,494931.75,1157.2802983,White,423,44158,5614859.7,2369.5695179,0.0536611603,5614859.7,3897.9418569,0.0900629557,0.0273870099,
2006,31140,"Louisville/Jefferson County, KY-IN",20-24,2,15,2159,297040.65,545.01435761,0.2524383315,297040.65,896.54861827,Black,57,8258,753265,867.90840531,0.1050991045,753265,1427.7093267,0.2614434488,0.1176007431,
2006,31140,"Louisville/Jefferson County, KY-IN",20-24,3,5,313,20009.15,141.45370267,0.4519287625,20009.15,232.6913409,Latino,27,2924,380573.25,616.90619222,0.2109802299,380573.25,1014.8106862,0.1070451436,0.0878246429,
2006,31140,"Louisville/Jefferson County, KY-IN",20-24,5,,,,,,,,Other,14,1469,186281.9,431.60386931,0.2938079437,186281.9,709.98836501,,,
2006,31140,"Louisville/Jefferson County, KY-IN",25-54,1,154,15933,3156953.3,1776.7817255,0.1115158304,3156953.3,2922.8059384,White,3781,341254,19269484.45,4389.7020913,0.0128634451,19269484.45,7221.0599401,0.0466895626,0.0086216919,
2006,31140,"Louisville/Jefferson County, KY-IN",25-54,2,38,4788,600025.55,774.61316152,0.1617821975,600025.55,1274.2386507,Black,418,53444,6138196.2,2477.5383347,0.0463576516,6138196.2,4075.5505606,0.0895891026,0.0248020151,
2006,31140,"Louisville/Jefferson County, KY-IN",25-54,3,5,667,135616.3,368.26118449,0.5521157189,135616.3,605.78964848,Latino,85,10256,1100296.2,1048.9500465,0.1022767206,1100296.2,1725.5228265,0.0650351014,0.0600717664,
