YEAR,Assigned_CBSA,Assigned_CBSATitle,age_recode,sample_n,EMP,var_n,se_n,cv_n,se2_n,moe_n,sample_d,denom,var_d,se_d,cv_d,se2_d,moe_d,ER,MOE_ER
2010,0,_US total,16-19,44646,4659803,582317195.25,24131.249351,0.0051785986,582317195.25,39695.905183,164124,17529169,1340542077.6,36613.413903,0.0020887136,1340542077.6,60229.06587,0.2658313694,0.002072193
2010,0,_US total,20-24,106771,13000729,1703663299.1,41275.456377,0.0031748571,1703663299.1,67898.12574,171142,21036279,1148573923.3,33890.617039,0.0016110557,1148573923.3,55750.06503,0.6180146688,0.0027812362
2010,0,_US total,25-54,894519,93768215,5451646841.2,73835.268275,0.0007874232,5451646841.2,121459.01631,1177420,124679208,1505196729.1,38796.864938,0.0003111735,1505196729.1,63820.842824,0.7520757992,0.0008948784
2010,10420,"Akron, OH",16-19,110,12208,1021544.15,1010.7146729,0.0827911757,1021544.15,1662.6256369,347,42244,2401017.6,1549.5217327,0.0366802796,2401017.6,2548.9632502,0.2889877852,0.0352841165
2010,10420,"Akron, OH",20-24,246,32170,3339634.7,1827.4667439,0.0568065509,3339634.7,3006.1827937,377,50485,1097788.6,1047.7540742,0.0207537699,1097788.6,1723.5554521,0.6372189759,0.0554298606
2010,10420,"Akron, OH",25-54,1909,209737,10487257.8,3238.4035882,0.0154403066,10487257.8,5327.1739026,2494,277928,3163457.5,1778.6111154,0.0063995391,3163457.5,2925.8152849,0.7546450879,0.0174435986
2010,10580,"Albany-Schenectady-Troy, NY",16-19,148,15144,1609048.2,1268.4826369,0.0837613997,1609048.2,2086.6539376,481,50516,2565328.2,1601.664197,0.0317060772,2565328.2,2634.7376041,0.2997862064,0.0382331391
2010,10580,"Albany-Schenectady-Troy, NY",20-24,346,45177,2975126.95,1724.8556316,0.0381799507,2975126.95,2837.387514,490,64393,2252063.2,1500.6875757,0.0233051353,2252063.2,2468.6310621,0.7015824701,0.034902402
2010,10580,"Albany-Schenectady-Troy, NY",25-54,2579,270747,9244426.2,3040.4648,0.0112299113,9244426.2,5001.564596,3138,337611,2325736.2,1525.0364586,0.0045171409,2325736.2,2508.6849744,0.801949581,0.0135632416
2010,10740,"Albuquerque, NM",16-19,103,13300,1835783.65,1354.910938,0.1018730029,1835783.65,2228.8284931,382,47128,3044147.95,1744.7486782,0.0370214878,3044147.95,2870.1115756,0.2822101511,0.0440596565
2010,10740,"Albuquerque, NM",20-24,276,37887,3836683.7,1958.7454403,0.0516996711,3836683.7,3222.1362493,437,61322,2212675.35,1487.5064202,0.0242573044,2212675.35,2446.9480612,0.6178369916,0.0464017568
2010,10740,"Albuquerque, NM",25-54,2280,268874,10288316.6,3207.5405843,0.0119295305,10288316.6,5276.4042612,3008,353830,1653846.3,1286.0195566,0.003634569,1653846.3,2115.5021706,0.7598959953,0.0142032995
2010,10900,"Allentown-Bethlehem-Easton, PA-NJ",16-19,116,13206,1436880.6,1198.6995453,0.0907693128,1436880.6,1971.8607521,386,43692,2799416.55,1673.145705,0.0382940974,2799416.55,2752.3246846,0.3022521285,0.0409179581
2010,10900,"Allentown-Bethlehem-Easton, PA-NJ",20-24,248,31828,3372552.9,1836.4511701,0.0576992324,3372552.9,3020.9621747,378,47794,1344105.65,1159.3557047,0.0242573483,1344105.65,1907.1401342,0.6659413315,0.0573507573
2010,10900,"Allentown-Bethlehem-Easton, PA-NJ",25-54,2217,253574,12538224.4,3540.9355261,0.0139641112,12538224.4,5824.8389404,2838,330529,2279585.1,1509.8294937,0.0045679184,2279585.1,2483.6695171,0.7671762538,0.016653231
2010,12060,"Atlanta-Sandy Springs-Roswell, GA",16-19,425,52463,6350832.7,2520.0858517,0.0480354889,6350832.7,4145.5412261,2389,281607,20543675.75,4532.5131826,0.0160951723,20543675.75,7455.9841853,0.186298636,0.0138700506
2010,12060,"Atlanta-Sandy Springs-Roswell, GA",20-24,1548,195986,17861262.25,4226.2586587,0.0215640845,17861262.25,6952.1954935,2572,332069,12160530.25,3487.1951838,0.0105014174,12160530.25,5736.4360774,0.5901966158,0.0182856987
2010,12060,"Atlanta-Sandy Springs-Roswell, GA",25-54,15563,1731348,73888595.65,8595.8475818,0.0049648295,73888595.65,14140.169272,20429,2297521,13458380.45,3668.5665389,0.0015967499,13458380.45,6034.7919564,0.7535722198,0.0058275518
2010,12260,"Augusta-Richmond County, GA-SC",16-19,41,6012,971455.55,985.62444673,0.1639428554,971455.55,1621.3522149,226,30515,2567107.7,1602.2196167,0.0525059681,2567107.7,2635.6512694,0.1970178601,0.0503342499
2010,12260,"Augusta-Richmond County, GA-SC",20-24,135,18240,2401657.55,1549.7282181,0.0849631699,2401657.55,2549.3029188,269,35780,1975517.65,1405.5310918,0.0392825906,1975517.65,2312.098646,0.5097820011,0.0631767078
2010,12260,"Augusta-Richmond County, GA-SC",25-54,1314,139459,10159080.75,3187.3312897,0.0228549702,10159080.75,5243.1599715,1812,194452,6665178.7,2581.7007379,0.0132768022,6665178.7,4246.8977138,0.7171898463,0.0219475422
2010,12420,"Austin-Round Rock, TX",16-19,252,27305,3070332.3,1752.236371,0.0641727292,3070332.3,2882.4288304,915,97950,7448930.55,2729.2728977,0.0278639397,7448930.55,4489.6539167,0.2787646759,0.0265087942
2010,12420,"Austin-Round Rock, TX",20-24,768,94790,10384424.65,3222.487339,0.0339960686,10384424.65,5300.9916727,1214,149906,5380106.05,2319.5055615,0.0154730669,5380106.05,3815.5866487,0.6323295932,0.0314870702
2010,12420,"Austin-Round Rock, TX",25-54,5888,624697,26742127.5,5171.2790971,0.0082780598,26742127.5,8506.7541147,7437,795474,5894563.7,2427.8722578,0.0030521076,5894563.7,3993.849864,0.7853141649,0.0099405453
2010,12540,"Bakersfield, CA",16-19,88,11500,1143828.35,1069.4991117,0.0929999228,1143828.35,1759.3260388,503,59233,1718381.55,1310.8705314,0.0221307469,1718381.55,2156.3820241,0.1941485321,0.0288485653
2010,12540,"Bakersfield, CA",20-24,320,33464,3075941.95,1753.8363521,0.0524096448,3075941.95,2885.0607992,536,61228,1579430.8,1256.754073,0.0205258064,1579430.8,2067.3604501,0.5465473313,0.0433559111
2010,12540,"Bakersfield, CA",25-54,2016,210920,10310589.4,3211.0106509,0.015223832,10310589.4,5282.1125207,2985,317470,2047575.45,1430.9351662,0.0045073083,2047575.45,2353.8883485,0.6643777365,0.0158922003
2010,12580,"Baltimore-Columbia-Towson, MD",16-19,413,42807,4600147.15,2144.7953632,0.0501038466,4600147.15,3528.1883725,1330,146362,6296563.95,2509.2955087,0.0171444467,6296563.95,4127.7911118,0.2924734562,0.0226507528
2010,12580,"Baltimore-Columbia-Towson, MD",20-24,918,114667,8470389.9,2910.393427,0.0253812642,8470389.9,4787.5971874,1405,182077,4454133.3,2110.4817696,0.0115911497,4454133.3,3471.7425111,0.6297720195,0.0233922557
2010,12580,"Baltimore-Columbia-Towson, MD",25-54,8101,874357,36904379.65,6074.8975012,0.0069478457,36904379.65,9993.2063895,10140,1103350,6388708.4,2527.5894445,0.002290832,6388708.4,4157.8846362,0.7924566094,0.0085506683
2010,12940,"Baton Rouge, LA",16-19,118,15049,2356057.15,1534.9453248,0.1019964998,2356057.15,2524.9850592,394,50019,2880900.85,1697.3216696,0.0339335386,2880900.85,2792.0941464,0.300865671,0.0476049024
2010,12940,"Baton Rouge, LA",20-24,299,42329,3571607.7,1889.8697574,0.0446471629,3571607.7,3108.835751,459,65784,3706599.85,1925.2531911,0.0292662835,3706599.85,3167.0414994,0.6434543354,0.0356891286
2010,12940,"Baton Rouge, LA",25-54,2026,247072,10368636.75,3220.0367622,0.0130327871,10368636.75,5296.9604738,2623,320452,3042575.35,1744.2979533,0.0054432425,3042575.35,2869.3701332,0.771010947,0.0150189174
2010,13820,"Birmingham-Hoover, AL",16-19,138,15613,2037776.95,1427.5072504,0.0914306828,2037776.95,2348.2494269,528,57572,4036682.5,2009.1496958,0.0348980354,4036682.5,3305.0512495,0.2711908567,0.0377000262
2010,13820,"Birmingham-Hoover, AL",20-24,319,40725,3501605.25,1871.2576653,0.0459486228,3501605.25,3078.2188594,505,66441,1755733,1325.0407541,0.0199431188,1755733,2179.6920405,0.6129498352,0.0417387046
2010,13820,"Birmingham-Hoover, AL",25-54,2831,319237,16331385.85,4041.2109386,0.0126589679,16331385.85,6647.7919939,3839,439686,3834153.9,1958.0995634,0.0044534044,3834153.9,3221.0737817,0.7260567769,0.0141529118
2010,14260,"Boise City, ID",16-19,65,7255,893407.4,945.20230639,0.1302828817,893407.4,1554.857794,252,30934,1063130.2,1031.082053,0.0333316756,1063130.2,1696.1299772,0.2345315834,0.0485908858
2010,14260,"Boise City, ID",20-24,196,27578,2363464,1537.3561721,0.0557457456,2363464,2528.9509032,269,37241,1079580.35,1039.0285607,0.0279001252,1079580.35,1709.2019824,0.7405279128,0.0587906197
2010,14260,"Boise City, ID",25-54,1520,180633,8400958.6,2898.4407187,0.0160460199,8400958.6,4767.9349823,1978,237723,1797780.25,1340.8132793,0.0056402337,1797780.25,2205.6378445,0.7598465441,0.018776797
2010,14460,"Boston-Cambridge-Newton, MA-NH",16-19,788,83070,7772692.75,2787.9549405,0.0335615137,7772692.75,4586.185877,2428,260090,15247433.25,3904.7961855,0.01501325,15247433.25,6423.3897251,0.3193894421,0.0157704264
2010,14460,"Boston-Cambridge-Newton, MA-NH",20-24,1805,224868,22321428.35,4724.5558892,0.0210103522,22321428.35,7771.8944377,2713,344264,7136194.8,2671.3657181,0.0077596429,7136194.8,4394.3966063,0.6531847652,0.02097932
2010,14460,"Boston-Cambridge-Newton, MA-NH",25-54,14982,1603277,66053835.1,8127.3510506,0.005069212,66053835.1,13369.492478,18557,2011980,17699240.75,4207.046559,0.0020909982,17699240.75,6920.5915896,0.796865277,0.0060532921
2010,14860,"Bridgeport-Stamford-Norwalk, CT",16-19,125,11044,948055.8,973.68157012,0.088163851,948055.8,1601.7061829,491,47220,1669691.8,1292.1655467,0.0273647934,1669691.8,2125.6123243,0.2338839475,0.032244792
2010,14860,"Bridgeport-Stamford-Norwalk, CT",20-24,310,32558,1954702.6,1398.1067913,0.0429420355,1954702.6,2299.8856718,468,49726,1523539.75,1234.317524,0.0248223771,1523539.75,2030.4523269,0.6547480191,0.0377412202
2010,14860,"Bridgeport-Stamford-Norwalk, CT",25-54,2771,291237,10419939.4,3227.9930917,0.0110837328,10419939.4,5310.0486358,3606,385211,1273749.5,1128.6051125,0.0029298361,1273749.5,1856.5554101,0.7560453881,0.0132944615
2010,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",16-19,223,21122,2321013.25,1523.4872005,0.0721279803,2321013.25,2506.1364448,630,65603,2317504.9,1522.3353441,0.0232052702,2317504.9,2504.2416411,0.3219669832,0.0361705152
2010,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",20-24,429,54952,3542378.6,1882.1207719,0.0342502688,3542378.6,3096.0886698,636,82182,2014995.65,1419.5054244,0.0172727048,2014995.65,2335.0864232,0.6686622375,0.0325320063
2010,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",25-54,3205,340477,10146581.55,3185.3699236,0.0093556097,10146581.55,5239.9335243,4098,443861,1694404.1,1301.6927825,0.0029326586,1694404.1,2141.2846272,0.7670802346,0.0112103545
2010,15980,"Cape Coral-Fort Myers, FL",16-19,44,6444,1180024.7,1086.2894182,0.1685737769,1180024.7,1786.9460929,211,27894,1068407.45,1033.6379685,0.0370559249,1068407.45,1700.3344582,0.2310174231,0.0624950923
2010,15980,"Cape Coral-Fort Myers, FL",20-24,146,16529,1800684,1341.895674,0.0811843229,1800684,2207.4183838,266,32279,447282.6,668.79189588,0.0207191021,447282.6,1100.1626687,0.5120666687,0.0661210319
2010,15980,"Cape Coral-Fort Myers, FL",25-54,1373,151019,11638041.95,3411.4574525,0.0225895911,11638041.95,5611.8475093,1894,218519,398777.5,631.48832135,0.0028898554,398777.5,1038.7982886,0.6911023755,0.0254702661
2010,16700,"Charleston-North Charleston, SC",16-19,84,8691,1245913,1116.2047303,0.1284322552,1245913,1836.1567814,335,38620,3135556.6,1770.750293,0.0458506031,3135556.6,2912.8842319,0.22503884,0.0444111995
2010,16700,"Charleston-North Charleston, SC",20-24,246,33257,2839320.8,1685.0284271,0.05066688,2839320.8,2771.8717625,403,53100,3133293.7,1770.1112112,0.0333354277,3133293.7,2911.8329424,0.6263088512,0.0393113119
2010,16700,"Charleston-North Charleston, SC",25-54,2020,216595,9897007.05,3145.9508976,0.0145245777,9897007.05,5175.0892265,2665,289404,2461309.25,1568.8560323,0.0054209895,2461309.25,2580.7681731,0.7484174372,0.0165897292
2010,16740,"Charlotte-Concord-Gastonia, NC-SC",16-19,231,26838,3357607.65,1832.3775948,0.0682754898,3357607.65,3014.2611435,935,108944,5542406.55,2354.2316262,0.0216095574,5542406.55,3872.7110252,0.246346747,0.0262455956
2010,16740,"Charlotte-Concord-Gastonia, NC-SC",20-24,594,83095,8928325,2988.0302877,0.0359592068,8928325,4915.3098232,923,131638,3692097.9,1921.4832552,0.0145967217,3692097.9,3160.8399548,0.6312387001,0.034124905
2010,16740,"Charlotte-Concord-Gastonia, NC-SC",25-54,6145,684969,34540295.35,5877.0992292,0.0085800952,34540295.35,9667.8282321,8156,922032,6584932.65,2566.1123611,0.0027831055,6584932.65,4221.2548341,0.7428907023,0.0099184185
2010,16860,"Chattanooga, TN-GA",16-19,75,7994,830022.8,911.05587095,0.1139674595,830022.8,1498.6869077,258,25873,1545957.7,1243.3654732,0.0480564864,1545957.7,2045.3362034,0.3089707417,0.0525232658
2010,16860,"Chattanooga, TN-GA",20-24,164,19307,1263931.6,1124.2471259,0.0582300267,1263931.6,1849.386522,247,30580,757542.85,870.36937561,0.0284620463,757542.85,1431.7576229,0.6313603663,0.0527603415
2010,16860,"Chattanooga, TN-GA",25-54,1388,145037,8089806.8,2844.2585677,0.0196105723,8089806.8,4678.8053439,1863,197119,2012060.35,1418.4711312,0.0071960142,2012060.35,2333.3850108,0.7357839681,0.0220801801
2010,16980,"Chicago-Naperville-Elgin, IL-IN-WI",16-19,1115,130503,13562177.5,3682.68618,0.0282191688,13562177.5,6058.018766,4400,536959,23383086.65,4835.6061306,0.0090055407,23383086.65,7954.5720848,0.2430409026,0.0106921642
2010,16980,"Chicago-Naperville-Elgin, IL-IN-WI",20-24,2977,392089,30561799.15,5528.2727094,0.0140995353,30561799.15,9094.008607,4695,625706,16847294.95,4104.5456448,0.006559863,16847294.95,6751.9775856,0.6266345536,0.0128651636
2010,16980,"Chicago-Naperville-Elgin, IL-IN-WI",25-54,25168,3047699,104930637.05,10243.565641,0.0033610818,104930637.05,16850.66548,32917,4035846,16907803.85,4111.9100002,0.0010188471,16907803.85,6764.0919504,0.7551574069,0.0039788001
2010,17140,"Cincinnati, OH-KY-IN",16-19,343,37746,4884727.25,2210.1419072,0.0585530098,4884727.25,3635.6834374,1004,111661,5288799.7,2299.7390504,0.0205957232,5288799.7,3783.0707379,0.3380410349,0.0304792929
2010,17140,"Cincinnati, OH-KY-IN",20-24,720,88374,8411204,2900.2075788,0.0328174302,8411204,4770.8414671,1071,136616,4540173.95,2130.7683943,0.0155967705,4540173.95,3505.1140086,0.6468788429,0.0307255825
2010,17140,"Cincinnati, OH-KY-IN",25-54,5952,649379,29312236.5,5414.0776223,0.0083373155,29312236.5,8906.1576886,7657,844918,10989624.2,3315.0602106,0.0039235289,10989624.2,5453.2740465,0.7685704412,0.0093006958
2010,17460,"Cleveland-Elyria, OH",16-19,300,28826,1657548.3,1287.458077,0.0446630846,1657548.3,2117.8685366,1089,110342,4037228.85,2009.2856566,0.0182096179,4037228.85,3305.2749052,0.2612423193,0.0175259591
2010,17460,"Cleveland-Elyria, OH",20-24,641,76742,4643225.55,2154.8145048,0.0280786858,4643225.55,3544.6698604,1001,118254,2215426.95,1488.4310364,0.0125867289,2215426.95,2448.4690548,0.6489590204,0.0267947012
2010,17460,"Cleveland-Elyria, OH",25-54,6150,635753,18514693.65,4302.8703966,0.006768148,18514693.65,7078.2218024,7928,829273,4448486.7,2109.143594,0.0025433646,4448486.7,3469.5412121,0.7666389717,0.0079098662
2010,17820,"Colorado Springs, CO",16-19,89,10289,1246365,1116.4071838,0.108504926,1246365,1836.4898173,311,33755,1729670.4,1315.1693427,0.0389622083,1729670.4,2163.4535688,0.3048141016,0.0507778615
2010,17820,"Colorado Springs, CO",20-24,208,29545,2358089.9,1535.6073391,0.0519752019,2358089.9,2526.0740729,306,42576,1147775.9,1071.3430356,0.0251630739,1147775.9,1762.3592936,0.6939355505,0.0519141377
2010,17820,"Colorado Springs, CO",25-54,1702,187228,13181766.1,3630.6701998,0.0193917053,13181766.1,5972.4524787,2256,248587,2995165.25,1730.6545727,0.0069619673,2995165.25,2846.9267721,0.7531689107,0.0224238328
2010,17900,"Columbia, SC",16-19,92,8157,866454.15,930.83518949,0.1141148939,866454.15,1531.2238867,363,37246,1960539.6,1400.192701,0.0375931026,1960539.6,2303.3169932,0.2190033829,0.0388162455
2010,17900,"Columbia, SC",20-24,296,33202,3065284.35,1750.7953478,0.052731623,3065284.35,2880.0583472,460,53562,1439255.65,1199.6898141,0.0223981519,1439255.65,1973.4897442,0.6198797655,0.048678867
2010,17900,"Columbia, SC",25-54,1883,201270,8345446.05,2888.8485682,0.0143531007,8345446.05,4752.1558947,2404,258199,5273865.35,2296.4897888,0.0088942629,5273865.35,3777.7257026,0.7795150252,0.0144453257
2010,18140,"Columbus, OH",16-19,284,29580,3871957.95,1967.7291353,0.0665222831,3871957.95,3236.9144276,929,97185,5747697.4,2397.4355883,0.0246687821,5747697.4,3943.7815427,0.304367958,0.0309319197
2010,18140,"Columbus, OH",20-24,677,85714,7261276.7,2694.6756206,0.031437987,7261276.7,4432.7413958,1046,134973,3117987.5,1765.7824045,0.0130824862,3117987.5,2904.7120554,0.6350455276,0.0298630231
2010,18140,"Columbus, OH",25-54,5479,601476,22051063.75,4695.8560189,0.0078072209,22051063.75,7724.683151,6971,769519,4399375.55,2097.4688436,0.0027256882,4399375.55,3450.3362478,0.7816259248,0.0094066804
2010,19100,"Dallas-Fort Worth-Arlington, TX",16-19,873,94454,12956360.85,3599.494527,0.0381084393,12956360.85,5921.1684969,3239,359192,11035168.45,3321.9224028,0.0092483196,11035168.45,5464.5623526,0.2629624268,0.0159918848
2010,19100,"Dallas-Fort Worth-Arlington, TX",20-24,2252,278898,19760269.9,4445.2525125,0.0159386317,19760269.9,7312.4403831,3410,420969,10785493.5,3284.1275097,0.0078013524,10785493.5,5402.3897535,0.6625143419,0.0151475017
2010,19100,"Dallas-Fort Worth-Arlington, TX",25-54,19678,2159936,68806018.7,8294.9393428,0.0038403635,68806018.7,13645.175219,25298,2778388,10450894.95,3232.7843958,0.0011635468,10450894.95,5317.9303312,0.7774061794,0.004680346
2010,19380,"Dayton, OH",16-19,140,14077,1324480.95,1150.8609603,0.0817547034,1324480.95,1893.1662797,461,47966,1915485.5,1384.0106575,0.0288539936,1915485.5,2276.6975315,0.2934787141,0.0369290298
2010,19380,"Dayton, OH",20-24,286,35985,4780972.55,2186.5435166,0.0607626377,4780972.55,3596.8640848,443,54348,4701825.35,2168.3692836,0.0398978671,4701825.35,3566.9674715,0.6621218812,0.0499160488
2010,19380,"Dayton, OH",25-54,2171,224145,9082536.95,3013.7247635,0.0134454249,9082536.95,4957.5772359,2934,307804,3910036.9,1977.3813239,0.0064241573,3910036.9,3252.7922778,0.7282069109,0.0141489049
2010,19660,"Deltona-Daytona Beach-Ormond Beach, FL",16-19,61,6144,614588.5,783.95695035,0.1275971599,614588.5,1289.6091833,214,26163,2118446.1,1455.4882686,0.055631551,2118446.1,2394.2782018,0.2348354546,0.0443597238
2010,19660,"Deltona-Daytona Beach-Ormond Beach, FL",20-24,132,16377,1824265.9,1350.6538787,0.0824726066,1824265.9,2221.8256304,238,30363,1088390.6,1043.2596034,0.0343595693,1088390.6,1716.1620475,0.5393735797,0.0665224432
2010,19660,"Deltona-Daytona Beach-Ormond Beach, FL",25-54,1136,121881,6961289.05,2638.4254869,0.0216475537,6961289.05,4340.209926,1599,177811,836024.5,914.34375374,0.0051422227,836024.5,1504.0954749,0.6854525311,0.0237104583
2010,19740,"Denver-Aurora-Lakewood, CO",16-19,370,40361,4360295.95,2088.1321678,0.0517363833,4360295.95,3434.977416,1154,127081,8379995.9,2894.8222571,0.0227793475,8379995.9,4761.9826129,0.3176005855,0.024268796
2010,19740,"Denver-Aurora-Lakewood, CO",20-24,834,108140,8313437,2883.3031405,0.0266626886,8313437,4743.0336661,1233,157934,4928734.55,2220.0753478,0.0140569817,4928734.55,3652.0239472,0.6847164005,0.0255189241
2010,19740,"Denver-Aurora-Lakewood, CO",25-54,8407,898847,34865967.15,5904.7410739,0.0065692393,34865967.15,9713.2990666,10569,1144252,9025567.9,3004.2582945,0.0026255216,9025567.9,4942.0048944,0.7855323827,0.0077813174
2010,19780,"Des Moines-West Des Moines, IA",16-19,64,10015,1609817.1,1268.7856793,0.1266885351,1609817.1,2087.1524425,149,23579,2316830.5,1522.1138262,0.0645537905,2316830.5,2503.8772441,0.4247423555,0.0761641747
2010,19780,"Des Moines-West Des Moines, IA",20-24,117,22418,1967814.2,1402.7880096,0.0625741819,1967814.2,2307.5862759,150,28966,1396641.2,1181.7957522,0.0407994115,1396641.2,1944.0540124,0.7739418629,0.0604026288
2010,19780,"Des Moines-West Des Moines, IA",25-54,974,155192,5369782.85,2317.2791912,0.0149316923,5369782.85,3811.9242695,1160,184802,2367545,1538.6828783,0.0083261159,2367545,2531.1333348,0.8397744613,0.017122545
2010,19820,"Detroit-Warren-Dearborn, MI",16-19,504,65125,6366150.2,2523.1231044,0.0387427732,6366150.2,4150.5375068,1894,247498,14165030.2,3763.6458654,0.0152067728,14165030.2,6191.1974486,0.2631334395,0.0154241831
