YEAR,Assigned_CBSA,Assigned_CBSATitle,age_recode,RE,sample_n,EMP,var_n,se_n,cv_n,se2_n,moe_n,re_label,sample_d,denom,var_d,se_d,cv_d,se2_d,moe_d,ER,MOE_ER
2009,25420,"Harrisburg-Carlisle, PA",16-19,2,6,806,116475.05,341.28441218,0.4234297918,116475.05,561.41285804,Black,26,4466,689527.4,830.37786579,0.1859332436,689527.4,1365.9715892,0.1804746977,0.112940298
2009,25420,"Harrisburg-Carlisle, PA",16-19,3,,,,,,,,Latino,7,1140,132853.25,364.49039768,0.319728419,132853.25,599.58670418,,
2009,25420,"Harrisburg-Carlisle, PA",16-19,4,,,,,,,,Asian,7,628,40229.8,200.57367724,0.3193848364,40229.8,329.94369905,,
2009,25420,"Harrisburg-Carlisle, PA",16-19,5,,,,,,,,Other,6,627,97944.25,312.96046076,0.4991394908,97944.25,514.81995795,,
2009,25420,"Harrisburg-Carlisle, PA",20-24,1,172,16184,5028689.95,2242.474069,0.1385611758,5028689.95,3688.8698435,White,243,25886,516161.4,718.44373475,0.0277541426,516161.4,1181.8399437,0.6252028123,0.1396164575
2009,25420,"Harrisburg-Carlisle, PA",20-24,2,10,2079,291211.45,539.64011156,0.2595671532,291211.45,887.70798351,Black,16,2779,331254.85,575.54743506,0.20710595,331254.85,946.77553067,0.7481108312,0.1925561322
2009,25420,"Harrisburg-Carlisle, PA",20-24,3,10,1241,146035.1,382.14539118,0.3079334337,146035.1,628.62916849,Latino,17,2109,262135.7,511.99189447,0.2427652416,262135.7,842.2266664,0.5884305358,0.1833732391
2009,25420,"Harrisburg-Carlisle, PA",20-24,4,,,,,,,,Asian,8,1153,231897.3,481.55716172,0.4176558211,231897.3,792.16153102,,
2009,25420,"Harrisburg-Carlisle, PA",20-24,5,,,,,,,,Other,7,1184,296279.55,544.31567128,0.4597260737,296279.55,895.39927925,,
2009,25420,"Harrisburg-Carlisle, PA",25-54,1,1522,151330,4196482.55,2048.5318035,0.0135368519,4196482.55,3369.8348168,White,1821,180989,407116.75,638.05701156,0.0035253911,407116.75,1049.603784,0.8361281625,0.0179765167
2009,25420,"Harrisburg-Carlisle, PA",25-54,2,89,17352,1345793.9,1160.0835746,0.0668558999,1345793.9,1908.3374802,Black,108,21355,771518.7,878.3613721,0.0411314152,771518.7,1444.9044571,0.8125497542,0.070449121
2009,25420,"Harrisburg-Carlisle, PA",25-54,3,55,6149,410081.65,640.37617851,0.1041431417,410081.65,1053.4188136,Latino,74,8213,332511.25,576.63788464,0.0702103841,332511.25,948.56932023,0.7486910995,0.0947313044
2009,25420,"Harrisburg-Carlisle, PA",25-54,4,48,5169,297119.15,545.0863693,0.1054529637,297119.15,896.6670775,Asian,55,6011,278971.85,528.1778583,0.0878685507,278971.85,868.85257691,0.8599234736,0.082476408
2009,25420,"Harrisburg-Carlisle, PA",25-54,5,15,1317,226228.3,475.63462868,0.3611500597,226228.3,782.41896418,Other,24,2075,317227.4,563.22943815,0.2714358738,317227.4,926.51242576,0.6346987952,0.2487275556
2009,25540,"Hartford-West Hartford-East Hartford, CT",16-19,1,190,18180,1682138.9,1296.9729758,0.0713406477,1682138.9,2133.5205452,White,497,48378,1227809.25,1108.0655441,0.0229043273,1227809.25,1822.76782,0.3757906486,0.041766352
2009,25540,"Hartford-West Hartford-East Hartford, CT",16-19,2,14,1914,365103.55,604.23799119,0.3156938303,365103.55,993.97149551,Black,71,9387,635104.9,796.93468992,0.0848976979,635104.9,1310.9575649,0.2038990093,0.1019873157
2009,25540,"Hartford-West Hartford-East Hartford, CT",16-19,3,28,2770,252787.3,502.77957397,0.1815088715,252787.3,827.07239918,Latino,97,10481,611012.5,781.67288555,0.074579991,611012.5,1285.8518967,0.2642877588,0.0719425464
2009,25540,"Hartford-West Hartford-East Hartford, CT",16-19,4,5,604,74806.5,273.50776954,0.452827433,74806.5,449.9202809,Asian,27,3108,255377.3,505.3486915,0.1625961041,255377.3,831.29859752,0.1943371943,0.1351079881
2009,25540,"Hartford-West Hartford-East Hartford, CT",16-19,5,,,,,,,,Other,15,1544,152921.95,391.05236222,0.2532722553,152921.95,643.28113586,,
2009,25540,"Hartford-West Hartford-East Hartford, CT",20-24,1,329,37968,3123448.1,1767.3279549,0.0465478286,3123448.1,2907.2544857,White,466,56149,588591.3,767.19704118,0.0136635922,588591.3,1262.0391327,0.6762008228,0.0494965484
2009,25540,"Hartford-West Hartford-East Hartford, CT",20-24,2,38,5657,689367.7,830.28169918,0.1467706734,689367.7,1365.8133952,Black,58,7908,621395.35,788.28633757,0.0996821368,621395.35,1296.7310253,0.7153515427,0.1267680776
2009,25540,"Hartford-West Hartford-East Hartford, CT",20-24,3,57,7966,726174.55,852.15875868,0.1069744864,726174.55,1401.801158,Latino,85,11601,580226.35,761.72590215,0.0656603657,580226.35,1253.039109,0.6866649427,0.0953947059
2009,25540,"Hartford-West Hartford-East Hartford, CT",20-24,4,11,1331,129744.75,360.20098556,0.2706243318,129744.75,592.53062125,Asian,23,2545,278612.35,527.83742762,0.2074017397,278612.35,868.29256844,0.5229862475,0.1495609143
2009,25540,"Hartford-West Hartford-East Hartford, CT",20-24,5,,,,,,,,Other,12,2011,403324.3,635.07818416,0.3158021801,403324.3,1044.7036129,,
2009,25540,"Hartford-West Hartford-East Hartford, CT",25-54,1,3043,295451,6498799.45,2549.2742987,0.0086284166,6498799.45,4193.5562214,White,3584,350785,1118673.85,1057.6737919,0.0030151625,1118673.85,1739.8733876,0.8422566529,0.0112011071
2009,25540,"Hartford-West Hartford-East Hartford, CT",25-54,2,298,38653,1413446.2,1188.8844351,0.0307578826,1413446.2,1955.7148957,Black,392,49742,873482.5,934.60285683,0.0187890084,873482.5,1537.4216995,0.7770696795,0.0311286811
2009,25540,"Hartford-West Hartford-East Hartford, CT",25-54,3,299,37614,2935659.25,1713.376564,0.0455515649,2935659.25,2818.5044477,Latino,415,53492,1065507.3,1032.2341304,0.0192969814,1065507.3,1698.0251445,0.7031705676,0.0477286638
2009,25540,"Hartford-West Hartford-East Hartford, CT",25-54,4,167,15416,849366.9,921.61103509,0.0597827604,849366.9,1516.0501527,Asian,208,19949,697601.75,835.22556833,0.0418680419,697601.75,1373.9460599,0.7727705649,0.0542471434
2009,25540,"Hartford-West Hartford-East Hartford, CT",25-54,5,42,5247,1259811.25,1122.413137,0.2139152157,1259811.25,1846.3696103,Other,59,6743,1412816.8,1188.6197037,0.1762746113,1412816.8,1955.2794126,0.7781402936,0.1551279569
2009,26420,"Houston-The Woodlands-Sugar Land, TX",16-19,1,316,32318,3217385.35,1793.7071528,0.0555017994,3217385.35,2950.6482664,White,1095,114306,3856710.1,1963.8508345,0.0171806452,3856710.1,3230.5346227,0.282732315,0.024545699
2009,26420,"Houston-The Woodlands-Sugar Land, TX",16-19,2,94,12065,1846853.85,1358.990011,0.1126390395,1846853.85,2235.5385681,Black,452,59440,4262153.9,2064.4984621,0.0347324775,4262153.9,3396.0999701,0.2029777927,0.0357773545
2009,26420,"Houston-The Woodlands-Sugar Land, TX",16-19,3,307,36550,4991257.8,2234.1123069,0.0611248237,4991257.8,3675.1147449,Latino,1032,126714,4760048,2181.7534233,0.0172179351,4760048,3588.9843813,0.2884448443,0.0278287978
2009,26420,"Houston-The Woodlands-Sugar Land, TX",16-19,4,34,3612,398804.9,631.51001576,0.17483666,398804.9,1038.8339759,Asian,176,17283,911467.95,954.70830624,0.055239733,911467.95,1570.4951638,0.2089914945,0.0570283169
2009,26420,"Houston-The Woodlands-Sugar Land, TX",16-19,5,21,2072,282381.5,531.39580352,0.2564651561,282381.5,874.14609679,Other,60,6269,1298770.8,1139.6362578,0.1817891622,1298770.8,1874.701644,0.3305152337,0.0983582949
2009,26420,"Houston-The Woodlands-Sugar Land, TX",20-24,1,702,93110,7112941,2667.0097488,0.0286436446,7112941,4387.2310367,White,1037,138968,2675577.65,1635.7193066,0.0117704745,2675577.65,2690.7582594,0.6700103621,0.028781427
2009,26420,"Houston-The Woodlands-Sugar Land, TX",20-24,2,273,42508,4480763.4,2116.7813775,0.049797247,4480763.4,3482.1053659,Black,469,71044,2969825,1723.3180206,0.0242570523,2969825,2834.8581438,0.5983334272,0.0428051881
2009,26420,"Houston-The Woodlands-Sugar Land, TX",20-24,3,747,105788,7085836.8,2661.9235151,0.0251628116,7085836.8,4378.8641823,Latino,1112,152600,1536946.05,1239.7362824,0.008124091,1536946.05,2039.3661846,0.6932372215,0.0271583236
2009,26420,"Houston-The Woodlands-Sugar Land, TX",20-24,4,95,9899,778419.6,882.28090765,0.0891282865,778419.6,1451.3520931,Asian,185,18996,998619.4,999.30946158,0.0526063098,998619.4,1643.8640643,0.5211097073,0.0616751392
2009,26420,"Houston-The Woodlands-Sugar Land, TX",20-24,5,28,3100,655624.05,809.7061504,0.2611955324,655624.05,1331.9666174,Other,43,5170,1003538.45,1001.7676627,0.1937655054,1003538.45,1647.9078051,0.5996131528,0.1727630342
2009,26420,"Houston-The Woodlands-Sugar Land, TX",25-54,1,7831,834514,25366703.45,5036.5368509,0.0060352934,25366703.45,8285.1031197,White,9768,1041374,3775655.05,1943.1044877,0.0018659046,3775655.05,3196.4068822,0.8013585897,0.0075661591
2009,26420,"Houston-The Woodlands-Sugar Land, TX",25-54,2,2207,301953,18797386.6,4335.5952994,0.0143585104,18797386.6,7132.0542675,Black,2956,408682,5824947.6,2413.4928216,0.005905552,5824947.6,3970.1956916,0.7388458508,0.0159069664
2009,26420,"Houston-The Woodlands-Sugar Land, TX",25-54,3,4730,649847,26776385.75,5174.5903944,0.0079627826,26776385.75,8512.2011988,Latino,6423,868529,2685493.1,1638.747418,0.0018868079,2685493.1,2695.7395026,0.7482156612,0.0095215963
2009,26420,"Houston-The Woodlands-Sugar Land, TX",25-54,4,1288,134493,7220142.45,2687.0322756,0.0199789749,7220142.45,4420.1680933,Asian,1648,174846,2343093.55,1530.7166786,0.0087546565,2343093.55,2518.0289362,0.7692083319,0.0227240183
2009,26420,"Houston-The Woodlands-Sugar Land, TX",25-54,5,219,21721,2763299,1662.3173584,0.0765304249,2763299,2734.5120545,Other,291,28151,3245590.3,1801.5521919,0.0639960283,3245590.3,2963.5533556,0.7715889311,0.0532699942
2009,26900,"Indianapolis-Carmel-Anderson, IN",16-19,1,235,24239,2489988.95,1577.9698825,0.0651004531,2489988.95,2595.7604567,White,654,69414,2332044.5,1527.1033036,0.0219999323,2332044.5,2512.0849345,0.349194687,0.0351953126
2009,26900,"Indianapolis-Carmel-Anderson, IN",16-19,2,35,4240,758323.9,870.81794883,0.2053815917,758323.9,1432.4955258,Black,133,16555,1289508.15,1135.5651236,0.0685934838,1289508.15,1868.0046284,0.256115977,0.0815609494
2009,26900,"Indianapolis-Carmel-Anderson, IN",16-19,3,11,1469,296237.45,544.27699749,0.3705085075,296237.45,895.33566088,Latino,31,3799,555991.95,745.64867733,0.1962749875,555991.95,1226.5920742,0.3866807054,0.1998908236
2009,26900,"Indianapolis-Carmel-Anderson, IN",16-19,4,7,699,51125,226.10838109,0.3234740788,51125,371.9482869,Asian,14,1530,187175.7,432.63807045,0.2827699807,187175.7,711.68962589,0.4568627451,0.1180577396
2009,26900,"Indianapolis-Carmel-Anderson, IN",16-19,5,10,1171,211611.85,460.01288025,0.3928376433,211611.85,756.72118802,Other,29,3338,437948.7,661.77692616,0.1982555201,437948.7,1088.6230435,0.3508088676,0.1957113002
2009,26900,"Indianapolis-Carmel-Anderson, IN",20-24,1,474,55384,3742396.1,1934.5273583,0.0349293543,3742396.1,3182.2975044,White,687,80832,1167169,1080.3559599,0.0133654488,1167169,1777.185554,0.6851741884,0.036373141
2009,26900,"Indianapolis-Carmel-Anderson, IN",20-24,2,55,11117,1623820.9,1274.2923134,0.1146255567,1623820.9,2096.2108555,Black,100,18857,1300050.15,1140.1974171,0.0604654726,1300050.15,1875.6247512,0.589542345,0.0944392479
2009,26900,"Indianapolis-Carmel-Anderson, IN",20-24,3,32,5027,474254.85,688.6616368,0.1369925675,474254.85,1132.8483925,Latino,47,6693,574543.9,757.98674131,0.113250671,574543.9,1246.8881895,0.7510832213,0.0952341789
2009,26900,"Indianapolis-Carmel-Anderson, IN",20-24,4,14,1889,339614.35,582.76440351,0.308504184,339614.35,958.64744378,Asian,19,2296,339309.1,582.50244635,0.2537031561,339309.1,958.21652424,0.8227351916,0.2375574115
2009,26900,"Indianapolis-Carmel-Anderson, IN",20-24,5,10,2152,440398.65,663.62538378,0.3083761077,440398.65,1091.6637563,Other,22,3273,643762.25,802.34796068,0.2451414484,643762.25,1319.8623953,0.6575007638,0.2023510468
2009,26900,"Indianapolis-Carmel-Anderson, IN",25-54,1,4476,490440,16557254.7,4069.0606656,0.0082967553,16557254.7,6693.6047948,White,5554,613947,2421749.3,1556.1970634,0.0025347417,2421749.3,2559.9441692,0.7988311695,0.010381313
2009,26900,"Indianapolis-Carmel-Anderson, IN",25-54,2,542,73432,7873584.45,2805.9908143,0.0382120985,7873584.45,4615.8548895,Black,767,106487,3588597.95,1894.3595092,0.0177895847,3588597.95,3116.2213926,0.6895865223,0.0383627565
2009,26900,"Indianapolis-Carmel-Anderson, IN",25-54,3,226,30392,1522872.3,1234.0471223,0.0406043407,1522872.3,2030.0075161,Latino,302,39675,1006008.7,1002.9998504,0.0252803995,1006008.7,1649.934754,0.7660239445,0.0400392473
2009,26900,"Indianapolis-Carmel-Anderson, IN",25-54,4,126,11729,1277683.65,1130.3466946,0.0963719579,1277683.65,1859.4203126,Asian,167,16895,585860,765.41492016,0.0453042273,585860,1259.1075437,0.6942290619,0.0971382778
2009,26900,"Indianapolis-Carmel-Anderson, IN",25-54,5,72,7255,1142750.8,1068.9952292,0.1473459999,1142750.8,1758.497152,Other,99,10151,1819411.1,1348.8554778,0.1328790738,1819411.1,2218.867261,0.7147079106,0.0748576379
2009,27140,"Jackson, MS",16-19,1,27,2838,402340.85,634.30343685,0.2235036775,402340.85,1043.4291536,White,104,11264,1180810.15,1086.6508869,0.096471137,1180810.15,1787.540709,0.251953125,0.0835605022
2009,27140,"Jackson, MS",16-19,2,28,4313,1042862.7,1021.2064923,0.2367740534,1042862.7,1679.8846799,Black,136,19076,2910691.45,1706.0748665,0.0894356713,2910691.45,2806.4931553,0.2260956175,0.0815388246
2009,27140,"Jackson, MS",16-19,5,,,,,,,,Other,7,190,9361.45,96.754586455,0.5092346656,9361.45,159.16129472,,
2009,27140,"Jackson, MS",20-24,1,73,7671,958646.3,979.10484628,0.127637185,958646.3,1610.6274721,White,118,13104,1390721.9,1179.2887263,0.0899945609,1390721.9,1939.9299548,0.5853937729,0.087159568
2009,27140,"Jackson, MS",20-24,2,78,10583,2203501.15,1484.4194656,0.1402645248,2203501.15,2441.870021,Black,125,16488,2382690.45,1543.5965956,0.0936193957,2382690.45,2539.2163998,0.6418607472,0.1102833759
2009,27140,"Jackson, MS",20-24,3,7,819,204011.5,451.67632216,0.5514973409,204011.5,743.00754995,Latino,9,1036,253314.5,503.30358632,0.4858142725,253314.5,827.93439949,0.7905405405,0.339446539
2009,27140,"Jackson, MS",20-24,4,,,,,,,,Asian,8,879,89902.25,299.83703907,0.3411115348,89902.25,493.23192927,,
2009,27140,"Jackson, MS",25-54,1,754,78262,2351525.6,1533.4684868,0.0195940365,2351525.6,2522.5556608,White,912,96714,652820.9,807.97332877,0.0083542541,652820.9,1329.1161258,0.8092106624,0.0235930494
2009,27140,"Jackson, MS",25-54,2,482,65528,5199328.15,2280.2035326,0.0347973925,5199328.15,3750.9348111,Black,670,93439,3404839.8,1845.2207998,0.0197478655,3404839.8,3035.3882157,0.7012917518,0.0330525186
2009,27140,"Jackson, MS",25-54,3,24,2148,369735.7,608.05896096,0.283081453,369735.7,1000.2569908,Latino,28,2394,408032.55,638.7742559,0.2668229975,408032.55,1050.783651,0.8972431078,0.1395594644
2009,27140,"Jackson, MS",25-54,4,17,1828,197027.25,443.87751689,0.2428213987,197027.25,730.17851528,Asian,24,2477,206043.2,453.91981671,0.1832538622,206043.2,746.69809848,0.7379895034,0.1934033829
2009,27140,"Jackson, MS",25-54,5,15,1099,145898.65,381.96681793,0.347558524,145898.65,628.3354155,Other,22,1490,256779.75,506.73439789,0.3400901999,256779.75,833.57808452,0.7375838926,0.0869505285
2009,27260,"Jacksonville, FL",16-19,1,126,13355,750103.75,866.0853018,0.0648510147,750103.75,1424.7103215,White,398,41362,1031502.6,1015.6291646,0.0245546435,1031502.6,1670.7099758,0.3228809052,0.0318803981
2009,27260,"Jacksonville, FL",16-19,2,30,3928,408375.1,639.04233037,0.1626889843,408375.1,1051.2246335,Black,162,18349,779958.95,883.15284634,0.0481308434,779958.95,1452.7864322,0.2140716115,0.0547259975
2009,27260,"Jacksonville, FL",16-19,3,13,1334,158263.9,397.82395604,0.2982188576,158263.9,654.42040769,Latino,52,4782,345439.75,587.74122707,0.1229069902,345439.75,966.83431853,0.2789627771,0.124687744
2009,27260,"Jacksonville, FL",16-19,4,10,1104,206955.5,454.92361996,0.4120684963,206955.5,748.34935484,Asian,24,2305,294456.15,542.63813909,0.2354178478,294456.15,892.63973881,0.4789587852,0.2664630354
2009,27260,"Jacksonville, FL",16-19,5,8,607,62301.9,249.60348555,0.4112083782,62301.9,410.59773373,Other,17,1188,102682.25,320.44071215,0.2697312392,102682.25,527.12497148,0.5109427609,0.2608768779
2009,27260,"Jacksonville, FL",20-24,1,328,34732,2313921.65,1521.1579964,0.0437970171,2313921.65,2502.3049041,White,465,48779,858450.5,926.52603849,0.0189943631,858450.5,1524.1353333,0.7120277168,0.0462234007
2009,27260,"Jacksonville, FL",20-24,2,79,11538,1632788.7,1277.806206,0.1107476344,1632788.7,2101.9912088,Black,158,23129,793221.95,890.63008595,0.0385070728,793221.95,1465.0864914,0.4988542522,0.0852107045
2009,27260,"Jacksonville, FL",20-24,3,46,5637,581051.5,762.26734155,0.1352257125,581051.5,1253.9297769,Latino,64,8195,633001.45,795.61388248,0.0970852816,633001.45,1308.7848367,0.6878584503,0.1065105577
2009,27260,"Jacksonville, FL",20-24,4,17,1671,94162.5,306.85908818,0.1836379941,94162.5,504.78320006,Asian,26,2339,81937.7,286.24762008,0.1223803421,81937.7,470.87733503,0.7144078666,0.1609036991
2009,27260,"Jacksonville, FL",20-24,5,11,1062,130934.75,361.84907075,0.3407241721,130934.75,595.24172138,Other,16,1787,202084.9,449.53854117,0.2515604595,202084.9,739.49090023,0.5942921097,0.2246596976
2009,27260,"Jacksonville, FL",25-54,1,2851,285674,10476620.8,3236.76085,0.0113302605,10476620.8,5324.4715982,White,3587,359674,1904834.25,1380.157328,0.0038372452,1904834.25,2270.3588045,0.7942581338,0.0139287765
2009,27260,"Jacksonville, FL",25-54,2,687,85391,5522035.7,2349.9012107,0.0275193078,5522035.7,3865.5874916,Black,955,118982,1286815.9,1134.3790813,0.0095340394,1286815.9,1866.0535887,0.7176799852,0.0304767688
2009,27260,"Jacksonville, FL",25-54,3,240,26002,1253618.05,1119.6508608,0.0430601823,1253618.05,1841.8256659,Latino,315,34829,714080.3,845.03272126,0.0242623309,714080.3,1390.0788265,0.7465617732,0.0436883777
2009,27260,"Jacksonville, FL",25-54,4,204,16454,507697.5,712.52894678,0.0433042997,507697.5,1172.1101175,Asian,250,20550,324535.3,569.67999789,0.0277216544,324535.3,937.12359653,0.8006812652,0.0438182168
2009,27260,"Jacksonville, FL",25-54,5,62,5124,423173.6,650.51794748,0.1269551029,423173.6,1070.1020236,Other,86,7337,599816.95,774.47850196,0.1055579258,599816.95,1274.0171357,0.6983780837,0.0810323421
2009,28140,"Kansas City, MO-KS",16-19,1,234,22924,1624028,1274.3735716,0.0555912394,1624028,2096.3445253,White,612,64261,3204806.75,1790.1974053,0.0278582251,3204806.75,2944.8747317,0.3567326995,0.0282305368
2009,28140,"Kansas City, MO-KS",16-19,2,24,4203,714513.25,845.28885595,0.2011155974,714513.25,1390.500168,Black,84,14785,1750130.35,1322.9249223,0.0894775057,1750130.35,2176.2114972,0.2842746026,0.0842272879
2009,28140,"Kansas City, MO-KS",16-19,3,16,1783,196772.55,443.59052064,0.2487888506,196772.55,729.70640645,Latino,63,8638,642159.25,801.34839489,0.0927701314,642159.25,1318.2181096,0.2064135216,0.0783836089
2009,28140,"Kansas City, MO-KS",16-19,4,7,739,45942.55,214.34213305,0.2900434818,45942.55,352.59280887,Asian,24,2100,153955.35,392.37144392,0.1868435447,153955.35,645.45102524,0.3519047619,0.12842173
2009,28140,"Kansas City, MO-KS",16-19,5,11,1593,299240.15,547.02847275,0.3433951492,299240.15,899.86183767,Other,30,4217,782795.05,884.75705705,0.2098072224,782795.05,1455.4253588,0.3777566991,0.1689288007
2009,28140,"Kansas City, MO-KS",20-24,1,482,60933,3674049.8,1916.7811038,0.0314571924,3674049.8,3153.1049158,White,648,84034,1035909.55,1017.7964187,0.0121117217,1035909.55,1674.2751088,0.7250993645,0.0346291192
2009,28140,"Kansas City, MO-KS",20-24,2,63,10633,1761868.3,1327.3538714,0.124833431,1761868.3,2183.4971185,Black,109,18943,1769031.75,1330.0495292,0.0702132465,1769031.75,2187.9314755,0.5613155255,0.095305687
2009,28140,"Kansas City, MO-KS",20-24,3,58,7975,550997,742.29172163,0.0930773319,550997,1221.0698821,Latino,79,10580,754484,868.61038446,0.0820992802,754484,1428.8640824,0.7537807183,0.0543765467
2009,28140,"Kansas City, MO-KS",20-24,4,17,1883,142457.1,377.43489505,0.2004433856,142457.1,620.88040235,Asian,33,3459,336614.95,580.18527213,0.1677320821,336614.95,954.40477266,0.5443769876,0.0982747638
2009,28140,"Kansas City, MO-KS",20-24,5,14,1756,236410.15,486.22026901,0.2768908138,236410.15,799.83234253,Other,25,3342,410745.25,640.89410202,0.1917696296,410745.25,1054.2707978,0.5254338719,0.1726362312
2009,28140,"Kansas City, MO-KS",25-54,1,4417,513026,15324503.35,3914.652392,0.0076305146,15324503.35,6439.6031848,White,5345,627112,1252930.5,1119.343781,0.0017849185,1252930.5,1841.3205197,0.8180771537,0.0099837735
