YEAR,Assigned_CBSA,Assigned_CBSATitle,age_recode,SEX,sample_n,UNEMP,var_n,se_n,cv_n,se2_n,moe_n,sex_label,sample_d,denom,var_d,se_d,cv_d,se2_d,moe_d,UR,MOE_UR
2013,19100,"Dallas-Fort Worth-Arlington, TX",20-24,Female,137,18253,2410402.85,1552.5472135,0.0850570982,2410402.85,2553.9401661,Female,1228,163057,9852595.65,3138.8844595,0.0192502282,9852595.65,5163.4649359,0.1119424496,0.0152564585
2013,19100,"Dallas-Fort Worth-Arlington, TX",25-54,Male,525,58592,8352047.1,2889.9908477,0.0493239836,8352047.1,4754.0349445,Male,11694,1297577,23354096.15,4832.6075932,0.003724332,23354096.15,7949.6394908,0.0451549311,0.0036533194
2013,19100,"Dallas-Fort Worth-Arlington, TX",25-54,Female,617,71875,14057582.25,3749.3442427,0.0521647895,14057582.25,6167.6712792,Female,10255,1098753,56166178.4,7494.40981,0.0068208322,56166178.4,12328.304137,0.065415066,0.0055651449
2013,19380,"Dayton, OH",16-19,Male,20,2834,381970.55,618.03766066,0.2180796262,381970.55,1016.6719518,Male,80,8996,778073.2,882.08457644,0.0980529765,778073.2,1451.0291283,0.3150289017,0.1009461562
2013,19380,"Dayton, OH",16-19,Female,31,2952,307562.7,554.58335712,0.1878669909,307562.7,912.28962247,Female,120,10931,1442993.85,1201.2467898,0.1098935861,1442993.85,1976.0509692,0.2700576343,0.0676907318
2013,19380,"Dayton, OH",20-24,Male,24,3006,393000.2,626.89728026,0.2085486628,393000.2,1031.246026,Male,168,21282,1924673.8,1387.3261333,0.0651877706,1924673.8,2282.1514892,0.1412461235,0.0460282104
2013,19380,"Dayton, OH",20-24,Female,20,3100,549876.8,741.53678263,0.2392054138,549876.8,1219.8280074,Female,195,20727,2004063.55,1415.6495152,0.0682997788,2004063.55,2328.7434526,0.1495633714,0.056402138
2013,19380,"Dayton, OH",25-54,Male,75,8223,1029041.7,1014.4169261,0.123363362,1029041.7,1668.7158435,Male,1117,127605,3424112.8,1850.4358406,0.01450128,3424112.8,3043.9669577,0.0644410485,0.0129865343
2013,19380,"Dayton, OH",25-54,Female,76,9724,1966606.95,1402.3576398,0.1442161291,1966606.95,2306.8783175,Female,1045,117238,4617555.55,2148.8498203,0.0183289532,4617555.55,3534.8579543,0.0829423907,0.0195173169
2013,19660,"Deltona-Daytona Beach-Ormond Beach, FL",16-19,Male,13,942,106909.9,326.9707938,0.3471027535,106909.9,537.86695581,Male,47,4276,640643.35,800.40199275,0.1871847504,640643.35,1316.6612781,0.2202993452,0.1059291033
2013,19660,"Deltona-Daytona Beach-Ormond Beach, FL",16-19,Female,7,849,141732.75,376.47410269,0.4434323942,141732.75,619.29989893,Female,44,5324,799847,894.34165731,0.167983031,799847,1471.1920263,0.1594665665,0.1076526259
2013,19660,"Deltona-Daytona Beach-Ormond Beach, FL",20-24,Male,12,1487,240797.95,490.71167706,0.3300011278,240797.95,807.22070876,Male,94,13515,1385783.85,1177.1932084,0.0871027161,1385783.85,1936.4828279,0.1100258972,0.0576096523
2013,19660,"Deltona-Daytona Beach-Ormond Beach, FL",20-24,Female,8,1272,484417.5,696.00107759,0.5471706585,484417.5,1144.9217726,Female,85,12146,1356120.3,1164.5257833,0.095877308,1356120.3,1915.6449135,0.1047258357,0.0928048961
2013,19660,"Deltona-Daytona Beach-Ormond Beach, FL",25-54,Male,71,7301,808600.6,899.22221948,0.1231642541,808600.6,1479.220551,Male,803,85318,4109399.15,2027.1652991,0.0237601127,4109399.15,3334.6869171,0.0855739703,0.0170120534
2013,19660,"Deltona-Daytona Beach-Ormond Beach, FL",25-54,Female,69,6793,1293645.4,1137.3853349,0.1674349087,1293645.4,1870.9988759,Female,747,74199,3776297.85,1943.269886,0.0261899741,3776297.85,3196.6789625,0.0915510991,0.0249055702
2013,19740,"Denver-Aurora-Lakewood, CO",16-19,Male,80,8712,1623697.25,1274.2437954,0.1462630619,1623697.25,2096.1310434,Male,261,28196,3942007.25,1985.4488787,0.0704159767,3942007.25,3266.0634055,0.3089799972,0.0651589632
2013,19740,"Denver-Aurora-Lakewood, CO",16-19,Female,55,6135,1253595.25,1119.640679,0.1825005182,1253595.25,1841.8089169,Female,254,25511,3363495.35,1833.983465,0.0718899089,3363495.35,3016.9028,0.2404844969,0.0663592946
2013,19740,"Denver-Aurora-Lakewood, CO",20-24,Male,77,9909,2182858.25,1477.4499145,0.149101818,2182858.25,2430.4051094,Male,573,70043,5183746.25,2276.7841905,0.0325055208,5183746.25,3745.3099933,0.1414702397,0.0338641414
2013,19740,"Denver-Aurora-Lakewood, CO",20-24,Female,45,5330,748198.7,864.98479755,0.1622860783,748198.7,1422.899992,Female,531,70979,4442823.65,2107.8006666,0.0296961167,4442823.65,3467.3320965,0.075092633,0.0197082941
2013,19740,"Denver-Aurora-Lakewood, CO",25-54,Male,228,29149,4116085.9,2028.8139146,0.0696014928,4116085.9,3337.3988895,Male,5017,563599,12754731.3,3571.3766673,0.0063367335,12754731.3,5874.9146178,0.0517193962,0.0058969915
2013,19740,"Denver-Aurora-Lakewood, CO",25-54,Female,251,28472,3500380.45,1870.9303702,0.0657112381,3500380.45,3077.6804589,Female,4473,477511,18269424.2,4274.2746987,0.0089511544,18269424.2,7031.1818794,0.0596258516,0.0063851773
2013,19780,"Des Moines-West Des Moines, IA",16-19,Male,10,1152,187641.1,433.1755995,0.3760204857,187641.1,712.57386117,Male,63,8265,1253679.45,1119.6782797,0.1354722661,1253679.45,1841.8707701,0.1393829401,0.0804259758
2013,19780,"Des Moines-West Des Moines, IA",16-19,Female,10,1449,265420.75,515.19001349,0.3555486636,265420.75,847.48757219,Female,81,8588,1485498.15,1218.810137,0.141920137,1485498.15,2004.9426753,0.1687238007,0.0904804598
2013,19780,"Des Moines-West Des Moines, IA",20-24,Male,6,926,242403.05,492.34444244,0.5316894627,242403.05,809.90660781,Male,117,16887,1252222.4,1119.0274349,0.0662656147,1252222.4,1840.8001304,0.0548350802,0.0475864142
2013,19780,"Des Moines-West Des Moines, IA",20-24,Female,10,1818,328098.25,572.79861208,0.3150707437,328098.25,942.25371687,Female,96,15346,1511526.95,1229.4417229,0.0801148001,1511526.95,2022.4316342,0.1184673531,0.0593824798
2013,19780,"Des Moines-West Des Moines, IA",25-54,Male,33,5729,1847239.85,1359.1320208,0.2372372178,1847239.85,2235.7721742,Male,841,126589,3104483.05,1761.9543269,0.0139187001,3104483.05,2898.4148677,0.0452566969,0.017631239
2013,19780,"Des Moines-West Des Moines, IA",25-54,Female,34,5315,1010383.15,1005.1781683,0.18912101,1010383.15,1653.5180868,Female,780,113921,7437858.3,2727.2437185,0.0239397804,7437858.3,4486.3159169,0.0466551382,0.0143978451
2013,19820,"Detroit-Warren-Dearborn, MI",16-19,Male,95,12141,2266995,1505.6543428,0.1240140304,2266995,2476.8013939,Male,378,44340,6117360.35,2473.3298102,0.0557810061,6117360.35,4068.6275378,0.2738159675,0.0498896931
2013,19820,"Detroit-Warren-Dearborn, MI",16-19,Female,100,14694,2186254.4,1478.5987962,0.100626024,2186254.4,2432.2950197,Female,364,46064,3662325.95,1913.7204472,0.0415448169,3662325.95,3148.0701356,0.3189909691,0.0480921548
2013,19820,"Detroit-Warren-Dearborn, MI",20-24,Male,126,19888,4010531.5,2002.6311443,0.1006954517,4010531.5,3294.3282323,Male,761,108147,8692168.75,2948.2484207,0.0272614906,8692168.75,4849.868652,0.1838978428,0.0293239818
2013,19820,"Detroit-Warren-Dearborn, MI",20-24,Female,119,19632,3316671.65,1821.1731521,0.0927655436,3316671.65,2995.8298352,Female,749,109091,8251553.3,2872.5517054,0.026331702,8251553.3,4725.3475553,0.17995985,0.0263321953
2013,19820,"Detroit-Warren-Dearborn, MI",25-54,Male,452,65149,8946839.85,2991.1268529,0.0459120916,8946839.85,4920.403673,Male,5618,711310,31951711.3,5652.5844797,0.0079467243,31951711.3,9298.5014691,0.0915901646,0.0068129773
2013,19820,"Detroit-Warren-Dearborn, MI",25-54,Female,414,57062,13287357.25,3645.1827458,0.0638810898,13287357.25,5996.3256168,Female,5105,649636,28609846.7,5348.8173179,0.0082335605,28609846.7,8798.8044879,0.087836881,0.0091532959
2013,21340,"El Paso, TX",16-19,Male,18,1500,168906.65,410.98254221,0.2739883615,168906.65,676.06628193,Male,63,7130,812400.9,901.3328464,0.126414144,812400.9,1482.6925323,0.2103786816,0.0841242624
2013,21340,"El Paso, TX",16-19,Female,26,2137,173527.55,416.56638126,0.1949304545,173527.55,685.25169718,Female,80,7465,548508.9,740.613867,0.0992115026,548508.9,1218.3098112,0.2862692565,0.0790165509
2013,21340,"El Paso, TX",20-24,Male,24,3570,717651.95,847.14340581,0.2372950717,717651.95,1393.5509026,Male,171,23429,1785120.3,1336.083942,0.05702693,1785120.3,2197.8580845,0.1523752614,0.0577366021
2013,21340,"El Paso, TX",20-24,Female,28,3198,494635.45,703.30324185,0.2199197129,494635.45,1156.9338328,Female,193,21850,1342792.85,1158.7893898,0.0530338394,1342792.85,1906.2085463,0.1463615561,0.0513862687
2013,21340,"El Paso, TX",25-54,Male,79,9101,1360722.25,1166.5,0.1281727283,1360722.25,1918.8925,Male,1072,125428,4042929.55,2010.703745,0.0160307407,4042929.55,3307.6076605,0.0725595561,0.0151786273
2013,21340,"El Paso, TX",25-54,Female,68,6647,1074747.9,1036.7004871,0.1559651703,1074747.9,1705.3723013,Female,1034,111344,5189753.1,2278.1029608,0.0204600424,5189753.1,3747.4793705,0.0596978733,0.0151838866
2013,23420,"Fresno, CA",16-19,Male,30,3316,599768.75,774.44738362,0.2335486682,599768.75,1273.9659461,Male,85,8490,702428.65,838.11016579,0.098717334,702428.65,1378.6912227,0.3905771496,0.1359912929
2013,23420,"Fresno, CA",16-19,Female,21,1799,221996.3,471.16483315,0.2619037427,221996.3,775.06615054,Female,61,6008,560537.6,748.6905903,0.1246156109,560537.6,1231.596021,0.2994340879,0.1134669188
2013,23420,"Fresno, CA",20-24,Male,34,4016,656683.15,810.35988919,0.2017828409,656683.15,1333.0420177,Male,234,28200,2695159.6,1641.694125,0.0582161037,2695159.6,2700.5868356,0.1424113475,0.0452609021
2013,23420,"Fresno, CA",20-24,Female,36,3872,516111.9,718.40928446,0.1855395879,516111.9,1181.7832729,Female,215,26308,1494483.45,1222.4906748,0.0464684003,1494483.45,2010.9971601,0.1471795652,0.0434894053
2013,23420,"Fresno, CA",25-54,Male,140,16353,2727254.9,1651.4402502,0.1009869902,2727254.9,2716.6192116,Male,1389,157267,4335230.75,2082.1216943,0.0132394062,4335230.75,3425.0901872,0.1039823994,0.0171248414
2013,23420,"Fresno, CA",25-54,Female,140,16535,2316929.6,1522.1463793,0.0920560254,2316929.6,2503.9307939,Female,1194,127062,4157507.9,2038.9967876,0.0160472587,4157507.9,3354.1497157,0.1301333207,0.019404645
2013,24340,"Grand Rapids-Wyoming, MI",16-19,Male,25,3091,522678.1,722.96479859,0.2338934968,522678.1,1189.2770937,Male,105,11794,1382465.9,1175.7831007,0.0996933272,1382465.9,1934.1632007,0.2620824148,0.0912188852
2013,24340,"Grand Rapids-Wyoming, MI",16-19,Female,19,2231,235471.55,485.25410869,0.2175052034,235471.55,798.24300879,Female,92,10482,1143481.6,1069.3369908,0.1020165036,1143481.6,1759.0593499,0.2128410609,0.0672575816
2013,24340,"Grand Rapids-Wyoming, MI",20-24,Male,18,3432,1598177.4,1264.1904129,0.3683538499,1598177.4,2079.5932292,Male,189,29483,2127706.8,1458.666103,0.0494748195,2127706.8,2399.5057394,0.1164060645,0.0698962068
2013,24340,"Grand Rapids-Wyoming, MI",20-24,Female,19,3399,991433.55,995.70756249,0.2929413247,991433.55,1637.9389403,Female,202,30062,3228969.75,1796.9334295,0.0597742475,3228969.75,2955.9554915,0.1130663296,0.0533390317
2013,24340,"Grand Rapids-Wyoming, MI",25-54,Male,61,10170,2184962.05,1478.1617131,0.1453453012,2184962.05,2431.576018,Male,1107,158438,5480181.8,2340.9788124,0.014775362,5480181.8,3850.9101464,0.0641891465,0.0152676711
2013,24340,"Grand Rapids-Wyoming, MI",25-54,Female,51,7904,1510340.15,1228.95897,0.1554856996,1510340.15,2021.6375057,Female,970,139806,10468041.65,3235.4353107,0.0231423209,10468041.65,5322.2910862,0.0565354849,0.014299239
2013,24660,"Greensboro-High Point, NC",16-19,Male,33,2607,436107.55,660.38439564,0.2533120045,436107.55,1086.3323308,Male,72,6746,824749.95,908.1574478,0.1346216199,824749.95,1493.9190016,0.3864512304,0.1364102727
2013,24660,"Greensboro-High Point, NC",16-19,Female,11,869,102157.4,319.62071272,0.3678028915,102157.4,525.77607243,Female,53,4738,567368.3,753.23854123,0.158978164,567368.3,1239.0774003,0.1834107218,0.1000683314
2013,24660,"Greensboro-High Point, NC",20-24,Male,31,3623,526812.45,725.81846904,0.2003363149,526812.45,1193.9713816,Male,117,19152,1334371.75,1155.1500985,0.0603148548,1334371.75,1900.221912,0.1891708438,0.0594493682
2013,24660,"Greensboro-High Point, NC",20-24,Female,27,3342,609179.35,780.49942345,0.2335426162,609179.35,1283.9215516,Female,150,19240,2048833.15,1431.3745666,0.0743957675,2048833.15,2354.6111621,0.1737006237,0.0632554886
2013,24660,"Greensboro-High Point, NC",25-54,Male,95,10568,1512499.8,1229.8373063,0.1163737042,1512499.8,2023.0823689,Male,1161,130176,3586053.9,1893.6879099,0.0145471355,3586053.9,3115.1166117,0.0811823992,0.0154192315
2013,24660,"Greensboro-High Point, NC",25-54,Female,85,10099,1392332.2,1179.9712708,0.1168404071,1392332.2,1941.0527405,Female,1148,124808,4078723.55,2019.5849945,0.0161815348,4078723.55,3322.2173159,0.0809162874,0.0154024399
2013,24860,"Greenville-Anderson-Mauldin, SC",16-19,Male,32,3036,376826.1,613.86162936,0.2021942126,376826.1,1009.8023803,Male,90,9228,980172.4,990.03656498,0.1072861471,980172.4,1628.6101494,0.3289986996,0.0927530482
2013,24860,"Greenville-Anderson-Mauldin, SC",16-19,Female,29,3322,463459.05,680.77826787,0.2049302432,463459.05,1119.8802506,Female,98,9335,1219400.35,1104.2646196,0.1182929426,1219400.35,1816.5152992,0.3558650241,0.0979613852
2013,24860,"Greenville-Anderson-Mauldin, SC",20-24,Male,27,3275,527030.15,725.96842218,0.2216697472,527030.15,1194.2180545,Male,202,22614,2797201.65,1672.4836771,0.0739578879,2797201.65,2751.2356487,0.1448217918,0.0497828798
2013,24860,"Greenville-Anderson-Mauldin, SC",20-24,Female,24,2810,553031.5,743.66087701,0.2646479989,553031.5,1223.3221427,Female,209,22690,2318234.2,1522.5748586,0.0671033433,2318234.2,2504.6356424,0.1238431027,0.0521526899
2013,24860,"Greenville-Anderson-Mauldin, SC",25-54,Male,86,10742,1984575.15,1408.7494987,0.1311440606,1984575.15,2317.3929253,Male,1374,150591,4257614.95,2063.3988829,0.0137020066,4257614.95,3394.2911624,0.0713322841,0.0153044316
2013,24860,"Greenville-Anderson-Mauldin, SC",25-54,Female,80,8381,1354491,1163.8260179,0.1388648154,1354491,1914.4937995,Female,1294,132166,5420539.5,2328.20521,0.0176157651,5420539.5,3829.8975705,0.063412678,0.0143684987
2013,25420,"Harrisburg-Carlisle, PA",16-19,Male,10,857,138204.1,371.75812029,0.4337901054,138204.1,611.54210787,Male,53,4320,618156,786.22897428,0.1819974478,618156,1293.3466627,0.1983796296,0.1284990632
2013,25420,"Harrisburg-Carlisle, PA",16-19,Female,18,2132,345172.9,587.51417004,0.2755694981,345172.9,966.46080972,Female,66,6923,870822.15,933.1785199,0.1347939506,870822.15,1535.0786652,0.3079589773,0.1217605831
2013,25420,"Harrisburg-Carlisle, PA",20-24,Male,23,2323,277803.45,527.07063094,0.2268922217,277803.45,867.0311879,Male,150,14016,923335.15,960.90329898,0.0685575984,923335.15,1580.6859268,0.1657391553,0.0589686024
2013,25420,"Harrisburg-Carlisle, PA",20-24,Female,18,2353,583408.5,763.81182238,0.3246119092,583408.5,1256.4704478,Female,132,14922,1555085.05,1247.0304928,0.0835699298,1555085.05,2051.3651607,0.1576866372,0.0813643155
2013,25420,"Harrisburg-Carlisle, PA",25-54,Male,39,4164,1355979.75,1164.4654353,0.2796506809,1355979.75,1915.5456411,Male,857,94030,3416436.75,1848.3605574,0.0196571366,3416436.75,3040.5531169,0.0442837392,0.0203212538
2013,25420,"Harrisburg-Carlisle, PA",25-54,Female,51,5957,1174559.8,1083.7711013,0.1819323655,1174559.8,1782.8034616,Female,824,91169,3721677,1929.1648452,0.021160316,3721677,3173.4761704,0.0653401924,0.0194222134
2013,25540,"Hartford-West Hartford-East Hartford, CT",16-19,Male,40,4573,861396.1,928.11427098,0.2029552309,861396.1,1526.7479758,Male,161,17186,1636579.6,1279.2887086,0.0744378394,1636579.6,2104.4299257,0.2660886768,0.0826458501
2013,25540,"Hartford-West Hartford-East Hartford, CT",16-19,Female,37,4257,640935.9,800.58472381,0.1880631252,640935.9,1316.9618707,Female,167,16658,1659742.25,1288.3098424,0.0773388067,1659742.25,2119.2696907,0.2555528875,0.0720643116
2013,25540,"Hartford-West Hartford-East Hartford, CT",20-24,Male,38,5109,1059638.25,1029.3873178,0.2014850886,1059638.25,1693.3421377,Male,291,34307,2560158.55,1600.0495461,0.0466391566,2560158.55,2632.0815033,0.1489200455,0.0480179444
2013,25540,"Hartford-West Hartford-East Hartford, CT",20-24,Female,29,4237,794621.2,891.4152792,0.2103883123,794621.2,1466.3781343,Female,298,29652,1325479.2,1151.2945757,0.0388268776,1325479.2,1893.879577,0.1428908674,0.048603491
2013,25540,"Hartford-West Hartford-East Hartford, CT",25-54,Male,152,19543,2878380.2,1696.5789696,0.0868126168,2878380.2,2790.8724049,Male,1913,210891,4282497.45,2069.4195925,0.0098127449,4282497.45,3404.1952297,0.0926687246,0.0131489071
2013,25540,"Hartford-West Hartford-East Hartford, CT",25-54,Female,113,12873,1848519.65,1359.6027545,0.1056166204,1848519.65,2236.5465311,Female,1905,198208,6611900.95,2571.3616918,0.012973047,6611900.95,4229.889983,0.0649469244,0.0111983894
2013,26420,"Houston-The Woodlands-Sugar Land, TX",16-19,Male,141,20555,3272034.45,1808.8765712,0.0880017792,3272034.45,2975.6019597,Male,485,65802,9384556.4,3063.4223346,0.0465551554,9384556.4,5039.3297404,0.3123765235,0.0383744277
2013,26420,"Houston-The Woodlands-Sugar Land, TX",16-19,Female,87,11007,1713960.8,1309.1832568,0.11894097,1713960.8,2153.6064575,Female,402,51639,6650969.75,2578.9474113,0.0499418542,6650969.75,4242.3684915,0.2131528496,0.0378504938
2013,26420,"Houston-The Woodlands-Sugar Land, TX",20-24,Male,144,21085,3440602.85,1854.8862094,0.0879718382,3440602.85,3051.2878145,Male,1102,169408,10168198.1,3188.7612172,0.0188229671,10168198.1,5245.5122022,0.1244628353,0.0175943491
2013,26420,"Houston-The Woodlands-Sugar Land, TX",20-24,Female,129,19488,3902208.8,1975.4009213,0.1013649898,3902208.8,3249.5345156,Female,980,146700,14991496.4,3871.8853805,0.02639322,14991496.4,6369.251451,0.1328425358,0.0213868267
2013,26420,"Houston-The Woodlands-Sugar Land, TX",25-54,Male,440,63958,11900047.85,3449.6445976,0.0539360924,11900047.85,5674.6653631,Male,8674,1211985,22520151.9,4745.5402116,0.0039155107,22520151.9,7806.4136481,0.0527712802,0.0046697712
2013,26420,"Houston-The Woodlands-Sugar Land, TX",25-54,Female,476,62214,11187132.1,3344.7170433,0.0537614852,11187132.1,5502.0595363,Female,7324,963453,49906154.4,7064.4288092,0.0073324063,49906154.4,11620.985391,0.0645739854,0.005657407
2013,26900,"Indianapolis-Carmel-Anderson, IN",16-19,Male,41,5032,1008725.6,1004.3533243,0.1995932679,1008725.6,1652.1612184,Male,170,20915,2738332.6,1654.7908025,0.0791198089,2738332.6,2722.1308701,0.2405928759,0.0725225437
2013,26900,"Indianapolis-Carmel-Anderson, IN",16-19,Female,28,3333,620781.2,787.89669374,0.2363926474,620781.2,1296.0900612,Female,157,20552,3551792,1884.6198556,0.0917000708,3551792,3100.1996624,0.1621739977,0.0581257468
2013,26900,"Indianapolis-Carmel-Anderson, IN",20-24,Male,54,8466,1557502.5,1247.999399,0.1474131112,1557502.5,2052.9590114,Male,392,50646,4637943.05,2153.5884124,0.0425223791,4637943.05,3542.6529384,0.1671602891,0.0388124122
2013,26900,"Indianapolis-Carmel-Anderson, IN",20-24,Female,49,7152,1530332.65,1237.0661462,0.1729678616,1530332.65,2034.9738104,Female,393,48621,3096615.25,1759.7202192,0.0361925962,3096615.25,2894.7397606,0.1470969334,0.0409273001
2013,26900,"Indianapolis-Carmel-Anderson, IN",25-54,Male,192,26619,4939890.6,2222.5864663,0.083496242,4939890.6,3656.154737,Male,2780,352642,10898791.55,3301.3317843,0.009361709,10898791.55,5430.6907852,0.0754844857,0.0103025191
2013,26900,"Indianapolis-Carmel-Anderson, IN",25-54,Female,179,23900,4825100.8,2196.6112082,0.0919084188,4825100.8,3613.4254375,Female,2630,324801,12934340.8,3596.4344565,0.0110727321,12934340.8,5916.134681,0.0735835173,0.0110440123
2013,27140,"Jackson, MS",16-19,Male,24,3053,382725.45,618.64808252,0.2026361227,382725.45,1017.6760957,Male,56,6207,635910.85,797.44018584,0.1284743331,635910.85,1311.7891057,0.4918640245,0.126790732
2013,27140,"Jackson, MS",16-19,Female,13,1430,309383.45,556.22248247,0.388966771,309383.45,914.98598366,Female,48,5214,720465.85,848.80259778,0.16279298,720465.85,1396.2802733,0.2742616034,0.1593775183
2013,27140,"Jackson, MS",20-24,Male,17,2326,389532.65,624.12550821,0.2683256699,389532.65,1026.686461,Male,104,14286,1574176.45,1254.6618867,0.0878245756,1574176.45,2063.9188037,0.1628167437,0.0679080892
